id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2
14820,2025-01-29,11748,,5,1
6326,2025-01-29,9215,,3,3
275,2025-01-29,11186,,5,5
4610,2025-01-29,4718,,2,5
10969,2025-01-29,7598,,1,1
13092,2025-01-29,10724,,5,1
3929,2025-01-29,7172,,3,1
12309,2025-01-29,4812,,5,5
12068,2025-01-29,2356,,4,1
7679,2025-01-29,7350,,5,1
12283,2025-01-29,6124,,5,1
7380,2025-01-29,3505,,1,1
1097,2025-01-29,523,,5,1
2948,2025-01-29,8377,,2,1
5139,2025-01-29,1673,,5,1
1543,2025-01-29,3000,,5,5
6355,2025-01-29,5361,,1,1
14372,2025-01-29,908,,4,5
12483,2025-01-29,8061,,5,1
2282,2025-01-29,2520,,5,5
14226,2025-01-29,12074,,1,1
9460,2025-01-29,1271,,3,1
3763,2025-01-29,12164,,1,1
9673,2025-01-29,5917,,5,1
4912,2025-01-29,3495,,3,3
6036,2025-01-29,7734,,5,5
5491,2025-01-29,9897,,2,1
2823,2025-01-29,11491,,5,5
11989,2025-01-29,10984,,5,1
13371,2025-01-29,6980,,2,1
5983,2025-01-29,9015,,3,2
7231,2025-01-29,3709,,4,1
12768,2025-01-29,147,,2,1
7374,2025-01-29,4992,,5,5
5977,2025-01-29,2961,,1,1
12623,2025-01-29,8723,,1,1
2837,2025-01-29,11382,,5,1
13608,2025-01-29,6532,,2,1
7694,2025-01-29,5139,,1,1
14148,2025-01-29,2961,,4,1
3060,2025-01-29,2424,,1,1
2986,2025-01-29,2149,,4,4
13172,2025-01-29,614,,5,1
14053,2025-01-29,2388,,5,1
11610,2025-01-29,12286,,5,1
9366,2025-01-29,11871,,5,5
4076,2025-01-29,1689,,5,1
9251,2025-01-29,10989,,2,1
11188,2025-01-29,580,,2,1
9190,2025-01-29,6509,,1,1
3626,2025-01-29,1490,,5,1
2587,2025-01-29,8949,,2,1
8740,2025-01-29,3417,,2,4
9097,2025-01-29,10727,,2,1
14499,2025-01-29,2626,,5,5
9593,2025-01-29,6420,,1,1
8043,2025-01-29,6654,11448,2,2
4714,2025-01-29,4420,,5,1
12021,2025-01-29,7687,,5,5
8020,2025-01-29,7707,,1,1
12997,2025-01-29,2945,,5,1
3028,2025-01-29,11529,,5,5
1952,2025-01-29,5886,,5,5
143,2025-01-29,8750,,5,5
4020,2025-01-29,3326,,5,5
6614,2025-01-29,4166,,5,1
13135,2025-01-29,2252,,5,1
2168,2025-01-29,8583,,5,1
1363,2025-01-29,7572,,2,2
6053,2025-01-29,11759,,5,5
4849,2025-01-29,3394,,5,5
12004,2025-01-29,5990,,5,5
7564,2025-01-29,7127,,5,5
1415,2025-01-29,7977,,5,1
2503,2025-01-29,3531,,3,3
12842,2025-01-29,1998,,5,5
9419,2025-01-29,4200,,4,5
11996,2025-01-29,6628,,2,5
7188,2025-01-29,12168,,5,1
7161,2025-01-29,6503,,1,1
6878,2025-01-30,100,,5,5
6379,2025-01-30,6738,,5,1
1676,2025-01-30,10076,,2,1
7477,2025-01-30,4898,,4,1
9529,2025-01-30,9262,,2,2
14076,2025-01-30,5239,,3,5
14162,2025-01-30,5327,,5,1
13241,2025-01-30,11473,,3,3
2379,2025-01-30,9381,,5,5
6727,2025-01-30,319,,5,5
14357,2025-01-30,10098,,2,2
8926,2025-01-30,216,,5,5
9361,2025-01-30,533,,1,1
4894,2025-01-30,987,,5,5
6751,2025-01-30,7882,,2,1
14457,2025-01-30,12188,,2,2
10334,2025-01-30,9069,,3,3
952,2025-01-30,10268,,3,2
6207,2025-01-30,1450,,5,1
5853,2025-01-30,10562,,4,5
14069,2025-01-30,2805,,3,3
11574,2025-01-30,4106,,5,1
5683,2025-01-30,10509,,5,1
3717,2025-01-30,3042,,5,5
6235,2025-01-30,3104,,5,5
7028,2025-01-30,10394,,5,5
1912,2025-01-30,1733,,1,1
5639,2025-01-30,1559,,4,1
10851,2025-01-30,11847,,3,3
9121,2025-01-30,10462,7237,1,1
6686,2025-01-30,2451,3949,2,2
12042,2025-01-30,435,,2,1
3024,2025-01-30,2622,,5,1
5875,2025-01-30,1303,,5,5
9746,2025-01-30,5754,,5,5
2637,2025-01-30,1857,,3,3
7881,2025-01-30,10400,,4,1
13120,2025-01-30,4279,,1,1
13780,2025-01-30,2769,3987,2,2
6455,2025-01-30,4679,,2,1
718,2025-01-30,9628,,5,1
13325,2025-01-30,3520,,1,1
14926,2025-01-30,2518,,4,1
11228,2025-01-30,3972,,3,3
13276,2025-01-30,3090,,5,5
10374,2025-01-30,2451,11884,2,2
2006,2025-01-30,11753,,5,1
10796,2025-01-30,7629,,3,3
9423,2025-01-30,7406,,5,1
4848,2025-01-30,2344,,5,1
8260,2025-01-30,3512,,4,1
3081,2025-01-30,6728,,1,1
7127,2025-01-30,9570,,2,1
2985,2025-01-30,9710,,2,1
384,2025-01-30,9724,,5,1
5374,2025-01-30,2305,,1,1
10673,2025-01-30,2739,,5,1
5220,2025-01-30,11898,,1,1
7629,2025-01-30,12235,,3,3
8505,2025-01-30,10406,,5,1
8034,2025-01-30,8578,,4,4
9523,2025-01-30,5596,,3,3
9308,2025-01-30,10216,,4,1
9803,2025-01-30,5963,,4,4
1564,2025-01-30,6330,,5,1
11970,2025-01-30,8142,,2,4
6656,2025-01-30,3816,,4,4
13121,2025-01-30,1085,,5,5
6597,2025-01-30,9085,,2,2
3599,2025-01-30,5890,,5,4
12056,2025-01-30,888,,5,1
4239,2025-01-30,1710,,5,1
3950,2025-01-30,10976,,2,1
6402,2025-01-30,7713,,5,4
4767,2025-01-30,7938,,1,1
8376,2025-01-30,7035,,4,4
4467,2025-01-30,3465,,2,1
8580,2025-01-30,7404,,3,3
4931,2025-01-30,2478,,3,1
3013,2025-01-30,6223,,2,2
10278,2025-01-30,1726,,3,5
5355,2025-01-30,10797,,5,1
10544,2025-01-30,5255,,4,4
6859,2025-01-30,7494,,2,1
6666,2025-01-30,1127,,5,5
6716,2025-01-30,6280,,1,1
3574,2025-01-30,8677,,2,4
8991,2025-01-30,4297,,3,2
11360,2025-01-30,4843,,4,1
9525,2025-01-30,2630,,3,3
1146,2025-01-30,9362,,2,1
6697,2025-01-30,7992,,5,1
5166,2025-01-30,7105,,5,1
9809,2025-01-30,9593,,3,3
9232,2025-01-30,825,,4,4
9208,2025-01-30,10930,,2,2
7382,2025-01-30,1652,,1,1
8169,2025-01-30,8067,,1,1
11450,2025-01-30,10576,,2,1
5254,2025-01-30,4162,,5,1
10548,2025-01-30,290,,1,1
2720,2025-01-30,12191,,1,1
10843,2025-01-30,2582,,2,2
7255,2025-01-30,1052,,4,4
4700,2025-01-30,9066,,3,2
4342,2025-01-30,4351,,5,1
12823,2025-01-30,3217,,4,4
7075,2025-01-30,6623,,4,4
4084,2025-01-30,1945,,1,1
13100,2025-01-30,4381,,3,1
634,2025-01-30,2063,,4,4
13153,2025-01-30,10793,,5,5
3330,2025-01-30,3851,,4,1
13332,2025-01-30,6560,,4,4
11474,2025-01-30,4590,,5,4
9560,2025-01-30,8890,,4,4
2603,2025-01-30,6909,,5,1
936,2025-01-30,8850,,4,4
530,2025-01-30,3350,,4,4
14449,2025-01-30,3803,,5,1
12097,2025-01-30,2411,,4,4
9949,2025-01-30,11761,,2,1
2509,2025-01-30,11584,5787,4,2
5463,2025-01-30,128,,1,1
6927,2025-01-30,6563,,4,1
7012,2025-01-30,2151,,4,4
8930,2025-01-30,7360,,3,1
10049,2025-01-30,8622,,3,3
10984,2025-01-30,1127,,3,2
2968,2025-01-30,9557,,3,1
2798,2025-01-30,5816,,3,2
1148,2025-01-30,2159,,3,3
13722,2025-01-30,6550,,4,1
6569,2025-01-30,3517,,5,5
2392,2025-01-30,6708,,2,2
7608,2025-01-30,2894,,2,1
12952,2025-01-30,6348,,2,1
5899,2025-01-30,9975,,4,3
13442,2025-01-30,7650,2732,1,1
1571,2025-01-30,6497,,1,1
12701,2025-01-30,7577,,5,5
5791,2025-01-30,10534,,4,1
6688,2025-01-30,627,,4,3
5378,2025-01-30,2093,,5,1
6604,2025-01-30,2271,,5,1
11430,2025-01-30,9411,,3,3
2103,2025-01-30,11468,,5,4
5050,2025-01-30,7371,,4,1
2424,2025-01-30,3637,,4,4
12338,2025-01-30,7139,,2,1
2636,2025-01-30,5179,,1,1
2018,2025-01-30,7392,,4,4
4462,2025-01-30,11867,,4,1
3669,2025-01-30,10061,,4,4
10414,2025-01-30,3358,,4,4
14210,2025-01-30,457,,5,5
8347,2025-01-30,5543,,4,4
10215,2025-01-30,7231,,5,5
6977,2025-01-30,2924,,1,1
8723,2025-01-30,6380,,5,5
12796,2025-01-30,9527,,5,5
12797,2025-01-30,9874,,5,5
878,2025-01-30,2663,,1,1
269,2025-01-30,4513,,5,1
5127,2025-01-30,8344,3749,1,1
12544,2025-01-30,11112,,4,5
1825,2025-01-30,7530,,5,1
6101,2025-01-30,10043,,4,4
803,2025-01-30,2667,,1,1
6875,2025-01-30,3674,,5,1
7006,2025-01-30,6633,,5,1
14095,2025-01-30,1343,,4,5
5134,2025-01-30,1111,,4,3
13949,2025-01-30,4930,,5,5
13583,2025-01-30,8658,,5,1
9757,2025-01-30,9615,,5,5
8159,2025-01-30,5736,,4,3
6477,2025-01-30,5736,,4,3
1893,2025-01-30,11064,,1,1
8694,2025-01-30,10967,,5,1
12333,2025-01-30,5497,,1,1
5864,2025-01-30,2981,,4,3
4460,2025-01-30,8293,,2,1
3656,2025-01-30,639,,5,1
1072,2025-01-30,9105,,4,1
10454,2025-01-30,5721,,1,1
7039,2025-01-30,2236,,2,1
1345,2025-01-30,1254,,4,1
9612,2025-01-30,12220,,4,1
25,2025-01-30,5566,,5,1
14505,2025-01-30,5060,,3,1
238,2025-01-30,7453,,1,1
6030,2025-01-30,11387,,4,1
6761,2025-01-30,9718,,3,3
12974,2025-01-30,2882,,4,3
8309,2025-01-30,10719,,5,1
12224,2025-01-30,9347,,5,5
361,2025-01-30,2898,,1,1
9664,2025-01-30,7143,,1,1
10371,2025-01-30,6693,7852,4,3
654,2025-01-30,5120,,5,4
13397,2025-01-30,6551,,4,4
826,2025-01-30,3191,,4,4
12835,2025-01-30,2453,,5,5
724,2025-01-30,8335,,5,5
14481,2025-01-30,10829,,4,4
10179,2025-01-30,11866,,4,4
1874,2025-01-30,1319,,1,1
1104,2025-01-30,3454,,4,1
12818,2025-01-30,8381,,2,2
9285,2025-01-30,10812,,3,2
12637,2025-01-30,11765,,3,5
4516,2025-01-30,5273,,5,1
4915,2025-01-30,746,,4,4
9801,2025-01-30,10625,,5,1
7448,2025-01-30,3677,,2,1
10593,2025-01-30,782,,2,2
9476,2025-01-30,5130,,1,1
7896,2025-01-30,3140,,5,4
11308,2025-01-30,7195,,4,1
10304,2025-01-30,7376,,5,1
13298,2025-01-30,5564,,2,1
13385,2025-01-30,603,,1,1
14831,2025-01-30,10618,,5,1
13118,2025-01-30,4073,,1,1
10463,2025-01-30,3095,,5,1
11611,2025-01-30,2773,,1,1
6010,2025-01-30,12218,,5,1
8144,2025-01-30,6347,,5,5
1374,2025-01-30,12214,,4,4
3601,2025-01-30,8188,,2,1
5586,2025-01-30,5934,,5,1
612,2025-01-30,2171,,4,5
2580,2025-01-30,1293,,2,1
13657,2025-01-30,4932,,4,1
12761,2025-01-30,1296,,4,1
12832,2025-01-30,6765,,5,5
11284,2025-01-30,10316,2732,4,4
14325,2025-01-30,2633,,2,2
10542,2025-01-30,9409,,4,4
11208,2025-01-30,10730,,5,1
565,2025-01-30,10260,,4,4
7402,2025-01-30,3224,,4,1
5621,2025-01-30,11222,,1,1
114,2025-01-30,10858,,2,1
2425,2025-01-30,3304,,3,3
6306,2025-01-30,1582,,5,4
10246,2025-01-30,4314,,3,2
2790,2025-01-30,11937,,1,1
13532,2025-01-30,3329,,4,1
13874,2025-01-30,4145,,5,1
12402,2025-01-30,1056,,3,2
12773,2025-01-30,6524,,5,4
1336,2025-01-30,6583,,5,1
580,2025-01-30,5996,,5,1
362,2025-01-30,3600,,5,1
9226,2025-01-30,11007,,5,1
10903,2025-01-30,8385,,5,4
8131,2025-01-30,2297,10722,1,1
2294,2025-01-30,1301,,5,1
12197,2025-01-30,6119,,2,2
8270,2025-01-30,3261,,5,1
13821,2025-01-30,278,,5,1
12071,2025-01-30,8560,9271,3,2
11479,2025-01-30,8382,,3,3
11305,2025-01-30,6401,,2,1
8243,2025-01-30,887,,2,1
10238,2025-01-30,9161,,4,1
9958,2025-01-30,10801,,3,3
14220,2025-01-30,3065,,5,1
14991,2025-01-30,3006,,5,5
3994,2025-01-30,9180,,5,1
12833,2025-01-30,5773,,4,4
699,2025-01-30,431,,5,1
5600,2025-01-30,8560,7054,3,2
14976,2025-01-30,5858,,5,5
13296,2025-01-30,3182,,5,5
1713,2025-01-30,8560,8789,3,2
775,2025-01-30,9034,,4,1
4006,2025-01-30,4745,,2,1
8517,2025-01-30,8560,9384,3,2
11731,2025-01-30,2097,,4,1
1538,2025-01-30,1628,2077,2,1
12494,2025-01-30,8560,11767,3,2
14272,2025-01-30,4177,,5,1
1439,2025-01-30,4904,,2,1
5131,2025-01-30,7258,,5,1
9438,2025-01-30,5410,,4,1
13951,2025-01-30,5738,,5,1
8178,2025-01-30,873,,5,5
3999,2025-01-30,7961,,3,3
13051,2025-01-30,7282,,5,1
5771,2025-01-30,8028,,2,2
7719,2025-01-30,47,,1,1
7129,2025-01-30,2796,,4,1
7963,2025-01-30,8560,8080,3,2
14669,2025-01-30,554,,5,1
1487,2025-01-30,11061,,5,1
9388,2025-01-30,2562,,4,4
4709,2025-01-30,5393,,5,1
6799,2025-01-30,2523,,5,1
13965,2025-01-30,2192,,5,5
631,2025-01-30,2403,,5,1
14167,2025-01-30,125,1347,2,2
5418,2025-01-30,1950,,5,1
14621,2025-01-30,4881,,5,1
14491,2025-01-30,196,,3,3
3188,2025-01-30,11034,,5,5
4594,2025-01-30,8542,,5,4
13088,2025-01-30,365,,5,1
13422,2025-01-30,5585,,5,5
5015,2025-01-30,4744,,5,1
7132,2025-01-30,8686,2042,2,2
5340,2025-01-30,4480,,5,1
9683,2025-01-30,957,,5,4
2839,2025-01-30,2088,,2,1
5234,2025-01-30,8937,,4,3
6215,2025-01-30,3720,,5,1
14502,2025-01-30,6970,,4,1
13063,2025-01-30,6742,,5,1
2194,2025-01-30,6655,,5,1
393,2025-01-30,5184,,5,1
7914,2025-01-30,10351,,4,5
12157,2025-01-30,9583,,4,1
4243,2025-01-30,8937,,4,5
12131,2025-01-30,1888,,3,3
9655,2025-01-30,3811,,2,1
14909,2025-01-30,5184,,5,5
1983,2025-01-30,738,,4,1
8568,2025-01-30,8585,,5,1
10474,2025-01-30,6571,,2,1
478,2025-01-30,2808,,5,1
3262,2025-01-30,3844,,5,1
262,2025-01-30,5288,,4,1
9014,2025-01-30,11318,,5,1
9118,2025-01-30,11821,,5,1
3936,2025-01-30,2416,,4,1
3235,2025-01-30,4375,,2,1
10040,2025-01-30,8772,,1,1
13777,2025-01-30,12163,,5,1
9177,2025-01-30,2128,,5,1
762,2025-01-30,4459,,5,5
1235,2025-01-30,5014,,5,1
3855,2025-01-30,8668,,5,1
12705,2025-01-30,1850,,5,1
6135,2025-01-30,10612,,5,1
5160,2025-01-30,5358,,5,1
5212,2025-01-30,11930,,5,1
7423,2025-01-30,12197,,5,1
2126,2025-01-30,1411,,5,1
10189,2025-01-30,352,,5,5
13013,2025-01-30,8113,,1,1
11633,2025-01-30,9878,,4,4
10700,2025-01-30,7607,,5,1
2937,2025-01-30,8502,,1,1
5492,2025-01-30,9454,,1,1
1705,2025-01-30,2709,,1,1
11271,2025-01-30,12195,,4,1
10563,2025-01-30,7234,,1,1
10603,2025-01-30,2915,,2,1
5667,2025-01-30,5400,,5,5
12308,2025-01-30,6250,,5,4
11236,2025-01-30,3736,,5,1
4519,2025-01-30,5940,,4,4
3142,2025-01-30,11442,,5,1
6328,2025-01-30,196,,3,3
5074,2025-01-30,4071,,4,1
14565,2025-01-30,10224,,5,1
109,2025-01-30,10900,,2,2
1279,2025-01-30,8560,,1,2
4862,2025-01-30,8444,,5,1
12583,2025-01-30,9626,,5,1
11256,2025-01-30,6622,,5,1
10731,2025-01-30,6717,,5,1
11085,2025-01-30,8623,,5,1
9447,2025-01-30,1231,,5,1
6991,2025-01-30,6261,,5,1
12473,2025-01-30,3447,,5,1
12602,2025-01-30,6619,,5,1
6097,2025-01-30,5342,,5,1
11131,2025-01-30,5718,,4,5
5662,2025-01-30,8698,,4,5
4464,2025-01-30,3828,,2,5
4164,2025-01-30,9878,,4,5
11322,2025-01-30,5670,,5,1
918,2025-01-30,5575,,5,5
7830,2025-01-30,7272,,5,1
11277,2025-01-30,5554,,5,1
3083,2025-01-30,11975,,1,1
2547,2025-01-30,10516,,5,1
6587,2025-01-30,7533,,5,1
8739,2025-01-30,4065,,5,1
12992,2025-01-30,8494,,4,5
4406,2025-01-30,8721,,5,1
6279,2025-01-30,2235,,5,1
13900,2025-01-30,1894,,5,1
14785,2025-01-30,4771,,4,1
563,2025-01-30,3056,,5,1
7798,2025-01-30,9058,,5,1
5411,2025-01-30,11411,,5,1
3639,2025-01-30,6446,,5,1
6327,2025-01-30,8903,,5,1
702,2025-01-30,10671,,5,1
12121,2025-01-30,9687,,5,1
7046,2025-01-30,5985,,3,3
3327,2025-01-30,499,,5,1
13101,2025-01-30,9427,,5,4
4656,2025-01-30,9427,,4,3
12867,2025-01-30,10948,,2,1
6610,2025-01-30,10732,,5,1
12419,2025-01-30,10150,,4,1
314,2025-01-30,8629,,2,1
6052,2025-01-30,10383,,4,1
5371,2025-01-30,8391,,1,1
1320,2025-01-30,9524,,4,4
10096,2025-01-30,3242,,1,1
8116,2025-01-30,1145,,4,5
4788,2025-01-30,9524,,4,5
3046,2025-01-30,3218,,3,1
3537,2025-01-30,4128,,5,1
13641,2025-01-30,301,,5,5
10385,2025-01-30,6119,,3,3
4209,2025-01-30,8391,,2,2
14768,2025-01-30,1430,,5,1
851,2025-01-30,1597,,4,5
3955,2025-01-30,7686,,5,5
4125,2025-01-30,3516,,5,1
3298,2025-01-30,7718,,4,1
5080,2025-01-30,6272,,3,5
7788,2025-01-30,3218,,4,4
2444,2025-01-30,4156,,5,1
7335,2025-01-30,285,,1,1
140,2025-01-30,5486,,4,5
14982,2025-01-30,11751,,5,1
2110,2025-01-30,7732,,4,4
2406,2025-01-30,1941,,5,1
2649,2025-01-30,7833,,5,1
14398,2025-01-30,6212,,1,1
13328,2025-01-30,1483,,5,5
3915,2025-01-30,11870,,4,5
1585,2025-01-30,400,,4,2
5451,2025-01-30,6754,,5,1
13009,2025-01-30,3874,,5,4
5259,2025-01-30,9352,,3,2
5276,2025-01-30,2735,,4,5
6106,2025-01-30,4783,,3,3
12,2025-01-30,4963,,3,2
9835,2025-01-30,6469,,5,1
14541,2025-01-30,320,,5,5
7834,2025-01-30,6288,,5,1
8693,2025-01-30,11631,,5,1
6997,2025-01-30,672,,1,1
6116,2025-01-30,8684,,4,4
5705,2025-01-30,10540,,5,1
10001,2025-01-30,5002,,5,5
188,2025-01-30,6594,,2,2
4336,2025-01-30,10744,,5,1
6443,2025-01-30,10297,,5,1
12349,2025-01-30,2288,,5,1
12125,2025-01-30,2974,,4,5
1903,2025-01-30,760,,5,5
8029,2025-01-30,1929,,5,5
6284,2025-01-30,5067,,5,1
14405,2025-01-30,2618,,4,5
9686,2025-01-30,4569,,4,5
10952,2025-01-30,7516,,5,5
7010,2025-01-30,1970,,5,1
4695,2025-01-30,5730,,5,1
12326,2025-01-30,7155,,5,4
4178,2025-01-30,10339,,5,4
4495,2025-01-30,3916,,4,5
12167,2025-01-30,4610,,5,1
14769,2025-01-30,7246,,4,5
14817,2025-01-30,10122,,5,5
9267,2025-01-30,9510,,3,3
14636,2025-01-30,2835,,5,1
9061,2025-01-30,1322,,1,1
14330,2025-01-30,11332,,4,5
5019,2025-01-30,4316,,3,1
139,2025-01-30,4753,,2,1
6361,2025-01-30,8375,,5,1
717,2025-01-30,11903,11903,2,2
12551,2025-01-30,2660,,5,1
8916,2025-01-30,9684,,2,1
14184,2025-01-30,4905,,5,1
3702,2025-01-30,1604,,5,5
4805,2025-01-30,115,,4,5
5618,2025-01-30,1185,,5,1
6406,2025-01-30,2109,,2,1
5929,2025-01-30,7688,,5,1
1142,2025-01-30,10906,,3,2
10029,2025-01-30,1455,,4,2
2779,2025-01-30,11025,,3,2
2543,2025-01-30,11518,,5,1
5855,2025-01-30,6455,,4,1
6003,2025-01-30,11169,,4,5
1206,2025-01-30,7154,,4,1
11729,2025-01-30,7893,,5,5
4961,2025-01-30,9641,,5,1
3232,2025-01-30,3411,,2,2
464,2025-01-30,10463,,4,5
9776,2025-01-30,7735,,4,1
965,2025-01-30,8052,,3,2
3473,2025-01-30,9476,,1,1
2485,2025-01-30,11806,,5,1
12786,2025-01-30,198,,5,1
7723,2025-01-30,11443,,4,2
3095,2025-01-30,11204,,1,1
9998,2025-01-30,7223,,5,1
14506,2025-01-30,10728,,1,1
6902,2025-01-30,10662,,4,2
8176,2025-01-30,11060,,5,5
7152,2025-01-30,9468,,5,1
9930,2025-01-30,3349,,5,1
1924,2025-01-30,6486,,4,2
14242,2025-01-30,3658,,5,1
6070,2025-01-30,9745,,5,1
7920,2025-01-30,9182,,5,1
6801,2025-01-30,1165,,5,5
13523,2025-01-30,10054,,5,1
7393,2025-01-30,4577,,5,5
1949,2025-01-30,8180,2732,2,2
4514,2025-01-30,4987,,5,1
7658,2025-01-30,11393,,2,2
7494,2025-01-30,12015,,1,1
14057,2025-01-30,12015,,4,1
11368,2025-01-30,7053,,5,1
11719,2025-01-30,4009,,3,4
10829,2025-01-30,11458,,5,5
14156,2025-01-30,2800,,4,5
4227,2025-01-30,7360,,4,2
13211,2025-01-30,11641,,1,1
535,2025-01-30,7690,,4,5
12677,2025-01-30,4946,,5,5
14349,2025-01-30,7299,,4,5
9113,2025-01-30,4638,,1,1
12220,2025-01-30,3434,,4,1
9165,2025-01-30,9885,,5,1
1521,2025-01-30,6544,,2,2
9522,2025-01-30,7227,,2,1
10631,2025-01-30,11192,,5,1
5295,2025-01-30,11756,,1,1
13261,2025-01-30,9009,,5,1
6313,2025-01-30,7030,,5,5
13505,2025-01-30,8284,,3,3
10977,2025-01-30,5715,,5,1
4621,2025-01-30,10986,,4,2
5756,2025-01-30,3742,,4,1
4229,2025-01-30,5243,,1,1
7618,2025-01-30,4786,,4,1
7177,2025-01-30,3742,,1,1
5606,2025-01-30,3967,,5,1
1419,2025-01-30,4616,,4,5
868,2025-01-30,6118,,4,1
1666,2025-01-30,7402,,1,1
5674,2025-01-30,9140,,4,1
12392,2025-01-30,438,,2,2
5224,2025-01-30,8993,,5,1
3608,2025-01-30,3842,,3,2
2170,2025-01-30,10152,,1,1
13129,2025-01-30,333,,4,5
9817,2025-01-30,7004,,5,1
2185,2025-01-30,7030,,4,5
10391,2025-01-30,1549,,1,1
6749,2025-01-30,4301,,5,1
7210,2025-01-30,10002,,1,1
14647,2025-01-30,7679,,4,4
11572,2025-01-30,3410,,1,1
10528,2025-01-30,872,,2,1
2830,2025-01-30,5841,,5,5
12033,2025-01-30,5053,,4,2
10323,2025-01-30,8524,,1,1
4911,2025-01-30,12280,,5,1
10962,2025-01-30,7161,,5,1
7352,2025-01-30,1898,,4,2
14673,2025-01-30,3019,,4,2
4817,2025-01-30,605,,5,1
13416,2025-01-30,4565,,5,1
1842,2025-01-30,6833,,1,1
9146,2025-01-30,1884,,5,1
1181,2025-01-30,108,,4,4
1906,2025-01-30,1675,,4,4
4106,2025-01-30,12204,,5,1
12037,2025-01-30,4879,,4,2
4712,2025-01-30,10964,,4,3
6515,2025-01-30,10964,,4,3
10828,2025-01-30,10964,,4,5
7525,2025-01-30,11715,,1,1
5772,2025-01-30,1091,,4,4
9491,2025-01-30,4117,,2,1
11945,2025-01-30,10964,,5,4
11412,2025-01-30,12031,,3,3
9187,2025-01-30,10901,,4,4
11095,2025-01-30,6659,,4,5
800,2025-01-30,3096,,2,1
13615,2025-01-30,7028,,4,5
2016,2025-01-30,3906,,5,4
8879,2025-01-30,866,,5,1
13432,2025-01-30,1320,,5,1
4179,2025-01-30,5817,,5,1
6447,2025-01-30,7715,,4,2
13741,2025-01-30,5022,,5,1
1517,2025-01-30,6898,,3,3
142,2025-01-30,10494,,4,2
5735,2025-01-30,1880,,5,4
14435,2025-01-30,1162,,1,1
2965,2025-01-30,6300,,3,3
3998,2025-01-30,4407,,4,5
6449,2025-01-30,6885,,4,1
322,2025-01-30,7647,,1,1
10383,2025-01-30,1890,,1,1
11395,2025-01-30,6444,,5,1
13562,2025-01-30,10069,,4,2
11822,2025-01-30,5606,,5,1
1605,2025-01-30,7779,,1,1
5006,2025-01-30,2678,,4,5
12584,2025-01-30,2265,,4,5
1606,2025-01-30,10001,,5,4
11636,2025-01-30,8606,,4,2
12740,2025-01-30,5539,,5,1
9938,2025-01-30,6420,,5,1
3710,2025-01-30,332,,5,1
7427,2025-01-30,6247,,1,1
12576,2025-01-30,2129,,5,1
14221,2025-01-30,6490,,4,5
1297,2025-01-30,9289,,5,4
1281,2025-01-30,2850,,4,2
8973,2025-01-30,3993,,5,1
9550,2025-01-30,9447,,1,1
999,2025-01-30,8011,,4,5
13089,2025-01-30,4761,,4,5
5581,2025-01-30,5997,,4,1
94,2025-01-30,3151,11884,5,4
12436,2025-01-30,3958,,5,1
10009,2025-01-30,4870,,5,1
2683,2025-01-30,5064,,4,2
1426,2025-01-30,11964,,1,1
4582,2025-01-30,4224,,5,1
6829,2025-01-30,8692,,2,2
14281,2025-01-30,9289,,4,4
3903,2025-01-30,8844,,3,3
5315,2025-01-30,7876,,5,1
2289,2025-01-30,9701,,5,1
11778,2025-01-30,10924,,3,3
5632,2025-01-30,7475,,4,2
2135,2025-01-30,5796,,4,5
5152,2025-01-30,12057,,1,1
12141,2025-01-30,12231,,4,2
11643,2025-01-30,8931,,4,2
3512,2025-01-30,11409,,5,5
7605,2025-01-30,5324,,3,3
2507,2025-01-30,5129,,3,3
9364,2025-01-30,2234,,3,3
5072,2025-01-30,3269,,5,1
8995,2025-01-30,11216,,5,1
11157,2025-01-30,3153,,3,3
10437,2025-01-30,9322,,1,1
5622,2025-01-30,6188,,2,1
14519,2025-01-30,1106,,3,3
6828,2025-01-30,4059,,4,4
11588,2025-01-30,2,,5,1
4786,2025-01-30,8828,,4,2
13748,2025-01-30,2876,,3,3
5368,2025-01-30,6910,,3,3
5309,2025-01-30,9865,,3,3
8171,2025-01-30,7020,,3,3
444,2025-01-30,8271,,4,1
2028,2025-01-30,6658,,4,5
14584,2025-01-30,7177,,3,3
13679,2025-01-30,6950,,5,1
52,2025-01-30,3135,,4,5
3074,2025-01-30,5306,,3,3
14327,2025-01-30,1096,,1,1
9210,2025-01-30,9523,11670,2,2
843,2025-01-30,9034,,1,1
12582,2025-01-30,4044,,4,2
2091,2025-01-30,8905,,1,1
7632,2025-01-30,453,10457,1,1
13037,2025-01-30,3186,,3,3
7422,2025-01-30,6533,,1,1
6364,2025-01-30,5,,5,5
1793,2025-01-30,170,,3,2
14969,2025-01-30,10020,,2,2
13686,2025-01-30,10535,,1,1
6469,2025-01-30,2836,,4,4
3673,2025-01-30,8636,,4,5
8539,2025-01-30,7467,,5,1
14581,2025-01-30,571,,5,1
1354,2025-01-30,4853,,5,5
1976,2025-01-30,7705,,4,2
4083,2025-01-30,7628,2732,2,1
1710,2025-01-30,3768,,3,3
10586,2025-01-30,11844,,4,1
8212,2025-01-30,11668,,1,1
10243,2025-01-30,2964,,5,1
5027,2025-01-30,9081,,5,1
12184,2025-01-30,1914,,4,2
14515,2025-01-30,6310,,3,3
