id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
5396,2025-05-27,1902,,3,5,4
4078,2025-05-27,241,1625,1,1,1
3642,2025-05-27,7218,,3,3,3
1002,2025-05-27,2459,,3,3,3
3983,2025-05-27,1485,,5,3,5
5127,2025-05-27,1985,,5,3,5
1999,2025-05-27,3962,,3,3,3
795,2025-05-27,2198,,3,3,3
81,2025-05-27,4197,,3,3,3
3192,2025-05-27,3152,,3,3,5
3272,2025-05-27,3014,,5,3,5
2222,2025-05-27,1206,,5,4,5
4786,2025-05-27,2537,,3,3,3
5349,2025-05-27,2244,,3,3,3
6654,2025-05-27,6913,,3,3,3
1525,2025-05-27,5083,,3,3,3
4184,2025-05-27,2109,,3,3,3
6419,2025-05-27,394,,5,3,5
482,2025-05-27,6869,,5,3,4
3720,2025-05-27,6086,,3,3,3
3629,2025-05-27,727,847,5,4,5
1476,2025-05-27,2962,,3,3,3
3047,2025-05-27,6949,,5,3,5
3797,2025-05-27,3393,,3,3,4
3504,2025-05-27,417,,3,3,3
3945,2025-05-27,2479,,4,4,4
4935,2025-05-27,933,,3,3,3
6822,2025-05-27,3077,,5,3,4
5013,2025-05-27,5620,,5,3,5
728,2025-05-27,4682,,3,3,3
6331,2025-05-27,349,,3,3,3
5782,2025-05-27,145,1034,4,3,3
3019,2025-05-27,1495,,3,3,3
2839,2025-05-27,2091,,5,4,5
388,2025-05-27,6041,,3,3,3
6102,2025-05-27,5999,,3,3,3
5138,2025-05-27,4927,,3,3,3
5078,2025-05-27,825,,3,3,3
2471,2025-05-27,7094,,5,4,5
4697,2025-05-27,4594,,5,4,4
264,2025-05-27,3861,387,5,5,5
2201,2025-05-27,4578,,3,3,3
555,2025-05-27,5462,,5,4,5
6780,2025-05-27,1139,,3,3,5
3050,2025-05-27,4709,,3,3,3
611,2025-05-27,1264,,5,4,5
554,2025-05-27,1829,1644,3,2,2
22,2025-05-27,3652,,4,3,3
2501,2025-05-27,5130,,5,5,5
5673,2025-05-27,1084,,5,3,4
184,2025-05-27,4618,,5,3,4
1114,2025-05-27,730,7093,4,3,2
1149,2025-05-27,7032,,3,3,3
4389,2025-05-27,6550,,3,3,3
633,2025-05-27,2774,,5,4,4
5527,2025-05-27,1975,,3,3,3
653,2025-05-27,1782,,3,3,3
3909,2025-05-27,1286,,3,3,3
3930,2025-05-27,5287,,5,3,5
1513,2025-05-27,570,,5,3,5
3542,2025-05-27,221,,3,3,3
3167,2025-05-27,802,,3,3,3
77,2025-05-27,1082,,3,3,3
6129,2025-05-27,6061,,4,3,3
2648,2025-05-27,2108,,3,3,3
3721,2025-05-27,5901,,5,5,5
2985,2025-05-27,283,,3,3,4
809,2025-05-27,2814,,3,3,3
4520,2025-05-27,5058,,3,3,3
1773,2025-05-27,877,,5,5,5
2856,2025-05-27,5107,,5,3,5
4986,2025-05-27,1345,,3,3,3
5060,2025-05-27,5550,3326,3,3,4
1095,2025-05-27,2319,,3,3,3
1478,2025-05-27,5413,,4,3,3
4688,2025-05-27,1415,,3,3,3
5901,2025-05-27,5063,4913,4,3,3
6823,2025-05-27,1892,,3,3,3
3229,2025-05-27,4860,,3,3,3
876,2025-05-27,4803,,3,5,3
3995,2025-05-27,6137,,3,3,3
5409,2025-05-27,4651,,3,3,3
668,2025-05-27,3329,,5,3,5
460,2025-05-27,6076,,1,3,3
1031,2025-05-27,270,,3,3,3
1064,2025-05-27,2500,,5,3,5
5737,2025-05-27,3938,,4,2,2
6022,2025-05-27,6201,,5,4,5
4462,2025-05-27,354,,5,3,5
113,2025-05-27,249,4031,4,5,4
83,2025-05-27,1029,,3,3,3
3712,2025-05-27,2629,,3,3,3
6562,2025-05-27,3708,4961,5,4,5
4690,2025-05-27,3020,,5,3,4
4878,2025-05-27,6508,,3,3,2
3513,2025-05-27,1271,,1,1,1
2382,2025-05-27,2602,,5,4,5
1225,2025-05-27,1375,,2,3,2
1918,2025-05-27,5762,,4,3,3
5293,2025-05-27,2695,,3,3,3
3043,2025-05-27,5042,,5,5,5
4768,2025-05-27,6901,,5,5,5
4714,2025-05-27,3581,7233,2,2,2
6510,2025-05-27,1048,1048,4,2,2
3501,2025-05-27,3780,,3,3,3
1631,2025-05-27,4024,,5,3,5
2335,2025-05-27,6243,,3,3,3
2824,2025-05-27,1416,,3,3,4
6157,2025-05-27,765,,3,3,1
5545,2025-05-27,3697,,5,3,5
4947,2025-05-27,5509,,3,3,3
2771,2025-05-27,6491,,3,3,3
5655,2025-05-27,6755,,3,3,3
2024,2025-05-27,6829,,5,3,5
5563,2025-05-27,3877,,5,3,4
5373,2025-05-27,7071,,3,3,3
1383,2025-05-27,652,,3,3,3
6804,2025-05-27,3899,,3,3,3
3097,2025-05-27,2339,,3,3,3
1709,2025-05-27,5206,,3,3,3
5426,2025-05-27,2012,5740,4,3,5
1001,2025-05-27,6791,,3,3,3
1268,2025-05-27,1030,,5,3,5
266,2025-05-27,3621,,3,3,3
2101,2025-05-27,1127,,3,3,3
1851,2025-05-27,3813,,3,3,3
4363,2025-05-27,5358,4643,5,3,3
5607,2025-05-27,1163,,3,3,3
1140,2025-05-27,2653,,5,4,5
539,2025-05-27,2405,,1,3,1
2016,2025-05-27,5390,,3,3,3
5536,2025-05-27,5958,,3,3,3
553,2025-05-27,7248,,3,3,3
393,2025-05-27,1457,,3,3,3
1354,2025-05-27,1918,,3,3,3
4569,2025-05-27,3314,,3,3,3
619,2025-05-27,5724,,3,3,3
1369,2025-05-27,5012,,3,3,3
1801,2025-05-27,4816,915,2,3,3
1407,2025-05-27,878,,5,3,5
4129,2025-05-27,263,,3,3,3
1223,2025-05-27,2891,,5,3,4
3841,2025-05-27,4832,5424,1,2,1
4143,2025-05-27,739,3409,2,2,2
5666,2025-05-27,3399,,3,3,3
5116,2025-05-27,1894,,3,3,3
313,2025-05-27,970,,3,3,3
5984,2025-05-27,3179,,3,3,2
1144,2025-05-27,3263,,3,3,5
6237,2025-05-28,2719,,3,3,3
1218,2025-05-28,5449,,5,4,5
2787,2025-05-28,7086,,1,1,1
1714,2025-05-28,3286,,1,1,1
3988,2025-05-28,7178,,3,3,3
941,2025-05-28,2747,,5,5,5
6356,2025-05-28,3296,,5,4,5
1859,2025-05-28,4185,,5,3,5
3999,2025-05-28,3167,,1,1,1
724,2025-05-28,4846,5400,5,5,5
6785,2025-05-28,6174,,3,3,3
355,2025-05-28,6953,3274,3,3,2
6177,2025-05-28,4309,,5,3,5
808,2025-05-28,5707,,5,3,5
133,2025-05-28,6545,,3,3,3
884,2025-05-28,3925,,3,3,3
3316,2025-05-28,2986,,3,3,3
6563,2025-05-28,2987,,5,3,5
1165,2025-05-28,6009,,3,3,4
558,2025-05-28,5131,,3,3,3
1153,2025-05-28,3036,,3,3,4
6647,2025-05-28,2688,,3,3,3
4968,2025-05-28,1604,,3,3,3
507,2025-05-28,3036,,3,3,4
588,2025-05-28,1567,5783,5,5,5
478,2025-05-28,518,,3,3,3
4925,2025-05-28,27,,5,3,4
1552,2025-05-28,532,,3,3,3
5767,2025-05-28,1921,,5,3,5
5403,2025-05-28,6548,,3,3,4
4254,2025-05-28,1921,,5,3,5
3388,2025-05-28,1921,,4,3,5
2003,2025-05-28,1921,,5,5,5
4324,2025-05-28,4866,1510,3,3,2
2983,2025-05-28,1921,,4,3,5
1725,2025-05-28,5166,,3,3,3
2161,2025-05-28,4374,,3,3,3
1618,2025-05-28,920,,3,3,5
582,2025-05-28,2152,,3,3,4
5757,2025-05-28,2171,,3,3,5
1104,2025-05-28,563,,3,3,3
3543,2025-05-28,6300,,3,3,3
3005,2025-05-28,702,,5,4,5
6086,2025-05-28,3519,,3,3,3
3295,2025-05-28,2767,,1,3,1
4053,2025-05-28,749,,3,3,3
3150,2025-05-28,1268,,3,3,5
571,2025-05-28,6242,,3,3,4
6470,2025-05-28,4979,,3,3,3
6435,2025-05-28,3927,,3,3,3
6733,2025-05-28,516,,1,1,1
6344,2025-05-28,5814,,5,4,5
4881,2025-05-28,931,1372,5,3,2
3725,2025-05-28,6164,,3,3,3
6162,2025-05-28,1175,,3,3,3
3352,2025-05-28,6237,,3,3,3
5939,2025-05-28,5813,,3,3,5
4038,2025-05-28,7108,,3,3,3
6670,2025-05-28,2978,,3,3,3
767,2025-05-28,6871,,3,3,4
1575,2025-05-28,3660,2705,3,3,3
3007,2025-05-28,2136,,3,2,5
6672,2025-05-28,968,,1,3,1
2277,2025-05-28,1757,,3,3,3
28,2025-05-28,6890,,3,3,3
3296,2025-05-28,3867,,3,3,3
528,2025-05-28,4123,,5,3,4
3976,2025-05-28,2255,,3,3,3
3069,2025-05-28,3185,,3,3,3
2945,2025-05-28,4181,,3,3,3
3546,2025-05-28,6371,,3,3,2
6418,2025-05-28,4492,,5,3,5
591,2025-05-28,3489,2590,3,3,3
987,2025-05-28,3126,,3,3,3
1181,2025-05-28,2300,,5,3,4
6521,2025-05-28,801,,3,3,3
5806,2025-05-28,244,,5,4,5
5870,2025-05-28,6302,,5,3,4
1836,2025-05-28,5454,,5,3,2
1663,2025-05-28,466,,3,3,3
158,2025-05-28,6888,,3,3,3
5343,2025-05-28,549,,3,3,3
6723,2025-05-28,3413,,3,5,3
3196,2025-05-28,6059,,5,3,3
3975,2025-05-28,3503,,5,3,4
5005,2025-05-28,1788,,5,4,5
1853,2025-05-28,3667,,3,3,4
6619,2025-05-28,6776,,3,3,3
788,2025-05-28,5765,,3,3,3
117,2025-05-28,6485,,2,2,2
6300,2025-05-28,5267,,3,3,3
5724,2025-05-28,4134,,5,4,5
4235,2025-05-28,795,,3,3,3
3581,2025-05-28,1864,,4,4,5
685,2025-05-28,1605,,3,3,3
3675,2025-05-28,113,,3,3,3
1800,2025-05-28,2920,,1,3,1
4063,2025-05-28,3779,,4,3,3
5843,2025-05-28,5410,,3,3,3
6591,2025-05-28,1823,,5,3,4
846,2025-05-28,5113,,3,3,3
2261,2025-05-28,1864,,4,3,4
3868,2025-05-28,1542,,3,3,3
212,2025-05-28,5614,,3,3,3
3282,2025-05-28,4965,,3,3,3
2397,2025-05-28,4871,2647,5,4,5
4208,2025-05-28,2521,,5,4,5
1124,2025-05-28,6626,,3,3,3
6180,2025-05-28,711,,5,3,5
1356,2025-05-28,5423,,5,3,4
3703,2025-05-28,3000,,5,3,5
3624,2025-05-28,1369,,5,4,5
3836,2025-05-28,4753,,5,3,5
2998,2025-05-28,823,,5,4,5
2248,2025-05-28,1652,,3,3,3
3918,2025-05-28,5936,4204,5,4,5
5827,2025-05-28,4069,,3,3,3
526,2025-05-28,1722,,5,4,5
6943,2025-05-28,2374,,5,4,5
5025,2025-05-28,988,,5,3,5
6491,2025-05-28,2259,,3,3,3
6503,2025-05-28,5374,,5,3,4
228,2025-05-28,6420,44,3,3,3
6775,2025-05-28,4498,,5,3,4
4104,2025-05-28,376,,3,3,3
5108,2025-05-28,5654,,5,4,5
3698,2025-05-28,2755,,5,4,5
2835,2025-05-28,2256,,5,3,4
531,2025-05-28,2669,,3,3,3
6475,2025-05-28,512,,4,3,5
2481,2025-05-28,4267,,3,3,3
3822,2025-05-28,1737,,3,3,3
5470,2025-05-28,3191,,3,3,3
2555,2025-05-28,1112,,5,3,5
4587,2025-05-28,1074,,3,3,3
6835,2025-05-28,1747,,4,3,5
5046,2025-05-28,4103,,5,3,5
5411,2025-05-28,5455,,3,3,3
3611,2025-05-28,83,3924,3,3,5
1397,2025-05-28,4211,,3,3,3
920,2025-05-28,5014,,1,3,1
2051,2025-05-28,1006,,3,3,3
3493,2025-05-28,1006,,3,3,4
4288,2025-05-28,4483,,5,4,4
1033,2025-05-28,4284,,5,3,5
4240,2025-05-28,1157,,5,4,5
6550,2025-05-28,1699,,2,2,2
1155,2025-05-28,4817,,3,3,3
4904,2025-05-28,5639,,3,3,3
6951,2025-05-28,3252,,3,3,3
2431,2025-05-28,3474,,5,4,5
4835,2025-05-28,6797,6797,2,3,3
5357,2025-05-28,6525,,4,3,3
517,2025-05-28,699,,3,3,3
4543,2025-05-28,2166,,3,3,3
159,2025-05-28,2576,,3,3,3
3318,2025-05-28,4734,,5,3,3
1248,2025-05-28,4750,,5,5,5
4778,2025-05-28,547,,3,3,3
4425,2025-05-28,979,,3,3,3
4838,2025-05-28,1857,,3,3,3
1106,2025-05-28,2641,,3,3,3
848,2025-05-28,2407,,1,3,1
3662,2025-05-28,4296,,3,3,3
5481,2025-05-28,2165,2665,3,3,3
911,2025-05-28,2881,,3,3,3
6257,2025-05-28,3969,,3,3,3
4848,2025-05-28,938,,3,3,3
1439,2025-05-28,1689,,3,3,4
422,2025-05-28,3673,,3,3,3
5963,2025-05-28,6323,,4,3,5
1828,2025-05-28,3663,,5,5,5
5262,2025-05-28,2475,,2,2,1
529,2025-05-28,6267,,5,4,5
6778,2025-05-28,4447,,3,3,3
4420,2025-05-28,5519,,3,3,4
570,2025-05-28,2361,,3,3,3
6167,2025-05-28,1216,,3,3,4
353,2025-05-28,2455,,3,3,3
3030,2025-05-28,48,3304,5,2,2
6536,2025-05-28,7042,,3,3,4
5529,2025-05-28,1537,,3,3,4
1427,2025-05-28,3896,,3,3,4
671,2025-05-28,6082,,5,3,4
4669,2025-05-28,5300,,4,3,5
4807,2025-05-28,6261,,3,3,3
4373,2025-05-28,3052,,3,3,3
2206,2025-05-28,2069,,5,5,5
6245,2025-05-28,3684,,3,3,3
4842,2025-05-28,5533,,1,3,1
5464,2025-05-28,1934,,3,3,3
3032,2025-05-28,2646,,1,3,3
62,2025-05-28,1276,,3,3,3
6360,2025-05-28,3682,,3,3,3
4385,2025-05-28,4128,4487,5,5,5
3445,2025-05-28,4552,,5,5,5
5419,2025-05-28,2318,,5,3,3
5192,2025-05-28,6159,,3,3,3
4560,2025-05-28,2722,,2,2,2
855,2025-05-28,6170,,3,3,3
5090,2025-05-28,6921,,5,3,3
5483,2025-05-28,7175,,5,3,4
3851,2025-05-28,3386,,3,3,3
1536,2025-05-28,3875,,5,3,4
664,2025-05-28,3342,,1,1,1
6303,2025-05-28,3166,,4,3,3
1850,2025-05-28,5159,,3,3,3
6777,2025-05-28,2725,2791,3,3,3
5111,2025-05-28,1425,,3,3,3
1492,2025-05-28,6934,,3,3,3
1389,2025-05-28,6931,,3,3,3
1764,2025-05-28,5779,,3,3,4
5750,2025-05-28,6191,2944,5,5,5
6426,2025-05-28,566,,5,4,5
176,2025-05-28,6692,,3,3,3
5857,2025-05-28,6306,,4,5,5
2915,2025-05-28,4528,,3,3,3
5264,2025-05-28,7110,,5,3,5
6265,2025-05-28,3306,,3,3,3
3377,2025-05-28,2247,,3,3,3
6793,2025-05-28,4562,,3,3,4
2888,2025-05-28,371,5984,2,1,1
5771,2025-05-28,714,,5,3,5
2030,2025-05-28,1429,,3,3,3
3785,2025-05-28,3196,4213,5,2,2
6193,2025-05-28,4582,,3,3,2
5636,2025-05-28,7109,,5,4,5
1450,2025-05-28,377,7160,3,3,2
4151,2025-05-28,7244,,3,3,3
2325,2025-05-28,7226,1644,2,3,2
4820,2025-05-28,6370,1283,1,2,1
1084,2025-05-28,4030,,3,3,2
3404,2025-05-28,2175,,3,3,1
4185,2025-05-28,4242,,3,3,3
2310,2025-05-28,311,,4,3,4
4488,2025-05-28,4658,,3,3,3
2778,2025-05-28,3873,,1,3,2
5656,2025-05-28,6796,,3,3,3
5392,2025-05-28,5311,,5,3,3
1085,2025-05-28,3168,,3,3,3
6597,2025-05-28,5142,,4,3,3
4439,2025-05-28,6716,,3,3,3
5509,2025-05-28,4419,,3,3,3
2685,2025-05-28,3146,3187,5,3,3
4872,2025-05-28,3767,,5,4,5
222,2025-05-28,1458,,1,3,1
4249,2025-05-28,439,,5,4,5
3850,2025-05-28,1414,,4,3,5
933,2025-05-28,6404,,3,3,4
4133,2025-05-28,1514,3137,3,3,5
2087,2025-05-28,7051,,3,3,3
1189,2025-05-28,520,,5,4,5
4506,2025-05-28,3188,,5,4,5
4408,2025-05-28,905,,4,4,4
5333,2025-05-28,5949,,5,3,5
6916,2025-05-28,4997,,3,3,3
3614,2025-05-28,494,,4,4,5
6947,2025-05-28,6380,,3,3,3
3803,2025-05-28,2403,7118,2,2,2
5810,2025-05-28,173,,3,3,3
6886,2025-05-28,3262,,3,3,3
6838,2025-05-28,2206,,5,5,5
5555,2025-05-28,5174,,3,3,3
3314,2025-05-28,5806,,3,3,3
1154,2025-05-28,6047,,3,3,3
6618,2025-05-28,264,,3,3,5
6480,2025-05-28,6917,,3,3,4
2952,2025-05-28,1284,,3,3,1
5237,2025-05-28,6238,,3,3,3
4673,2025-05-28,1790,2471,3,3,4
1902,2025-05-28,1098,1854,1,1,1
887,2025-05-28,5008,,3,3,3
3108,2025-05-28,34,,5,3,5
2596,2025-05-28,174,2799,2,2,2
1624,2025-05-28,5831,,1,3,1
763,2025-05-28,729,,1,1,1
5037,2025-05-28,2868,,3,3,3
4667,2025-05-28,4841,,3,3,4
4590,2025-05-28,941,,1,3,3
4108,2025-05-28,59,,3,3,3
3586,2025-05-28,4551,,3,3,3
2758,2025-05-28,4372,,3,3,4
2698,2025-05-28,6806,,3,3,3
2278,2025-05-28,748,,2,3,5
6974,2025-05-28,3728,5794,5,5,5
6810,2025-05-28,2390,,3,3,3
1501,2025-05-28,5637,,5,5,5
3613,2025-05-28,1734,,3,3,3
4635,2025-05-28,1035,,3,3,3
3022,2025-05-28,4925,,3,3,3
4908,2025-05-28,623,,3,3,4
3289,2025-05-28,821,5217,3,3,5
4966,2025-05-28,6412,,3,3,3
6931,2025-05-28,6000,,3,3,3
6184,2025-05-28,5207,,5,3,3
106,2025-05-28,5733,,5,5,5
5434,2025-05-28,2733,4318,4,3,5
4345,2025-05-28,3922,,3,3,3
234,2025-05-28,4607,961,3,3,3
2139,2025-05-28,3009,5086,4,2,2
4946,2025-05-28,3433,,3,3,4
4464,2025-05-28,1257,1628,5,3,5
3246,2025-05-28,2967,,3,3,3
3798,2025-05-28,3881,,5,3,3
928,2025-05-28,6033,,3,3,3
4429,2025-05-28,395,,5,3,4
4932,2025-05-28,470,,3,3,3
710,2025-05-28,2068,,3,3,5
6055,2025-05-28,5623,,3,3,3
260,2025-05-28,3646,,3,3,3
617,2025-05-28,1545,4258,3,3,3
1055,2025-05-28,5776,3350,2,2,2
6741,2025-05-28,4479,,5,3,5
4951,2025-05-28,2099,55,2,3,2
1377,2025-05-28,5325,,3,3,3
5620,2025-05-28,6096,,3,3,3
1541,2025-05-28,1958,,4,3,3
3001,2025-05-28,4732,,5,3,3
4940,2025-05-28,983,,3,3,4
6772,2025-05-28,6278,,2,2,2
3094,2025-05-28,806,,3,3,3
6736,2025-05-28,7200,,3,3,3
2391,2025-05-28,112,112,3,3,3
890,2025-05-28,4081,,5,3,3
4999,2025-05-28,3372,,5,3,3
5290,2025-05-28,1995,,5,4,5
1611,2025-05-28,402,,5,4,5
2672,2025-05-28,1501,,1,3,1
3281,2025-05-28,28,,3,3,3
2986,2025-05-28,2473,,3,3,3
5235,2025-05-28,469,,3,3,3
1077,2025-05-28,7092,,5,4,4
5340,2025-05-28,1277,1009,5,4,5
2530,2025-05-28,2549,,3,3,4
1133,2025-05-28,2476,,3,3,3
270,2025-05-28,4744,,5,3,4
3777,2025-05-28,4048,4625,3,3,3
959,2025-05-28,1995,,3,3,5
3111,2025-05-28,1995,,5,3,5
1837,2025-05-28,4406,,3,3,3
4722,2025-05-28,1834,,5,3,3
4660,2025-05-28,4450,,3,5,3
2253,2025-05-28,5232,149,5,3,4
4251,2025-05-28,6729,,3,3,3
872,2025-05-28,669,,5,4,5
5018,2025-05-28,528,,3,3,3
1706,2025-05-28,2660,2689,3,3,5
603,2025-05-28,4836,,3,3,3
279,2025-05-28,7208,,3,3,4
5596,2025-05-28,2894,,5,5,5
648,2025-05-28,7204,,5,3,5
6934,2025-05-28,4298,7188,3,3,4
3497,2025-05-28,6236,,4,3,3
1378,2025-05-28,5081,,5,3,4
3808,2025-05-28,2894,1628,5,5,5
6347,2025-05-28,6876,,3,3,3
3912,2025-05-28,1864,,5,5,5
6561,2025-05-28,4854,,1,3,2
3891,2025-05-28,5918,7183,4,4,4
840,2025-05-28,5260,,3,3,3
871,2025-05-28,6781,,3,3,1
4672,2025-05-28,25,,3,3,4
3832,2025-05-28,2423,,3,3,4
298,2025-05-28,3344,,3,3,3
4607,2025-05-28,188,,3,3,3
6665,2025-05-28,2687,,1,3,3
647,2025-05-28,1993,,3,3,3
878,2025-05-28,805,4876,3,3,3
6358,2025-05-28,7166,,3,3,3
2634,2025-05-28,2095,,4,3,5
2360,2025-05-28,7088,,1,1,1
1000,2025-05-28,34,,3,3,3
3820,2025-05-28,4026,1680,3,3,4
5282,2025-05-28,2526,,3,3,4
3109,2025-05-28,5265,,3,3,3
2074,2025-05-28,1864,,5,4,4
5398,2025-05-28,2771,,3,3,1
948,2025-05-28,4988,,3,3,3
1521,2025-05-28,3796,,5,3,4
4110,2025-05-28,1401,,3,3,4
1544,2025-05-28,430,,1,3,1
5169,2025-05-28,2681,,1,3,1
3584,2025-05-28,6497,,5,3,3
1997,2025-05-28,7193,1923,4,3,3
5246,2025-05-28,743,,3,3,3
1309,2025-05-28,6326,,5,3,5
814,2025-05-28,6426,,1,3,1
5219,2025-05-28,5857,,5,3,5
630,2025-05-28,3753,,3,3,1
2949,2025-05-28,6450,,3,3,3
5989,2025-05-28,7050,,3,3,3
6637,2025-05-28,5020,,1,1,1
3473,2025-05-28,2821,,3,4,3
5749,2025-05-28,195,,3,3,3
1499,2025-05-28,2008,,3,3,3
1419,2025-05-28,4756,4675,3,3,3
209,2025-05-28,6528,,5,3,5
1670,2025-05-28,3691,3691,3,3,3
5985,2025-05-28,4758,,3,3,3
5825,2025-05-28,6437,,3,3,3
737,2025-05-28,341,,3,3,3
3894,2025-05-28,808,,2,3,3
6593,2025-05-28,5118,,3,3,4
5772,2025-05-28,4158,,3,3,3
236,2025-05-28,3762,,2,3,3
2829,2025-05-28,6381,,3,3,3
5435,2025-05-28,4921,,3,3,4
3412,2025-05-28,1340,,1,1,1
409,2025-05-28,867,,2,3,3
3838,2025-05-28,5391,,5,5,5
2151,2025-05-28,3021,,3,3,3
5961,2025-05-28,3827,,3,3,3
6288,2025-05-28,6213,,3,3,3
2188,2025-05-28,4985,,4,3,5
3093,2025-05-29,4258,1312,5,5,5
1759,2025-05-29,4058,,3,3,3
5122,2025-05-29,5302,,3,3,3
5642,2025-05-29,4176,,5,3,3
924,2025-05-29,4783,,3,3,3
3631,2025-05-29,2369,,2,3,3
590,2025-05-29,4604,6658,5,4,5
3906,2025-05-29,2304,,3,3,3
4583,2025-05-29,4258,1312,5,5,5
3936,2025-05-29,405,,3,3,3
3413,2025-05-29,4673,,3,3,4
6631,2025-05-29,4440,,1,1,1
2155,2025-05-29,2912,7007,4,3,4
2183,2025-05-29,4176,,5,3,5
5714,2025-05-29,2336,4400,5,2,5
4695,2025-05-29,1192,,3,3,3
609,2025-05-29,578,,3,3,3
1296,2025-05-29,6651,,3,3,3
1,2025-05-29,4295,,3,3,4
6071,2025-05-29,5990,,3,3,3
5377,2025-05-29,4922,,3,3,3
6917,2025-05-29,5666,,5,4,5
3915,2025-05-29,2018,,3,3,4
6325,2025-05-29,2295,,3,3,3
69,2025-05-29,109,,3,3,3
1726,2025-05-29,1259,,3,3,3
31,2025-05-29,3903,,1,1,1
4056,2025-05-29,2401,,1,1,1
608,2025-05-29,2973,,5,3,5
4585,2025-05-29,2973,,4,3,4
2308,2025-05-29,2973,,3,3,4
642,2025-05-29,4160,,3,3,3
2096,2025-05-29,82,82,5,3,5
6227,2025-05-29,1598,,5,3,5
1448,2025-05-29,5162,,3,3,3
3902,2025-05-29,5429,,3,3,3
5889,2025-05-29,2670,265,5,4,5
376,2025-05-29,7167,5013,4,4,5
5047,2025-05-29,5243,,5,3,4
6629,2025-05-29,2650,,3,3,3
1615,2025-05-29,5471,,1,3,3
324,2025-05-29,5546,5916,5,5,5
6522,2025-05-29,6482,,2,3,3
6839,2025-05-29,3010,3010,5,4,5
1797,2025-05-29,5108,,2,3,5
1899,2025-05-29,942,,2,3,5
1410,2025-05-29,2268,,4,3,3
1415,2025-05-29,7228,,1,3,3
6489,2025-05-29,2529,,1,3,2
120,2025-05-29,5874,,3,3,3
2171,2025-05-29,897,,1,3,3
6076,2025-05-29,3432,,3,3,3
4809,2025-05-29,3321,6616,5,4,4
6427,2025-05-29,2397,,4,3,4
39,2025-05-29,5091,,3,3,2
2518,2025-05-29,4548,,3,3,3
3993,2025-05-29,5476,,1,3,2
6462,2025-05-29,3506,669,5,3,5
563,2025-05-29,3042,7056,5,4,5
6420,2025-05-29,4313,,3,3,3
1839,2025-05-29,1042,,2,3,3
3602,2025-05-29,6564,2772,5,3,5
5056,2025-05-29,2327,,1,3,1
5621,2025-05-29,2180,,1,1,1
6956,2025-05-29,3983,,1,1,1
2553,2025-05-29,241,5823,5,2,2
1459,2025-05-29,1663,,4,4,5
4174,2025-05-29,171,,3,3,3
2971,2025-05-29,6535,,5,3,3
904,2025-05-29,4546,,4,3,4
1315,2025-05-29,1026,313,4,3,3
5937,2025-05-29,5326,,2,3,2
3168,2025-05-29,6107,,5,3,5
3864,2025-05-29,1980,,3,3,3
3163,2025-05-29,1431,,3,3,4
2348,2025-05-29,299,,1,3,3
1500,2025-05-29,208,,5,3,4
4061,2025-05-29,3859,,3,3,3
620,2025-05-29,3310,,3,3,3
1755,2025-05-29,2802,,5,3,5
3449,2025-05-29,5814,,3,3,4
5448,2025-05-29,6958,,1,1,1
4831,2025-05-29,5708,,3,3,3
4400,2025-05-29,1053,,2,3,3
1338,2025-05-29,1173,,1,3,3
1054,2025-05-29,1205,2544,1,2,1
1673,2025-05-29,3751,,3,3,2
6199,2025-05-29,4911,4911,2,3,2
6776,2025-05-29,3175,,5,3,5
5624,2025-05-29,1452,,3,3,3
6220,2025-05-29,4114,,3,3,3
459,2025-05-29,4348,,5,5,4
4873,2025-05-29,779,,3,3,3
895,2025-05-29,3463,,3,3,3
4178,2025-05-29,6207,,1,3,3
3884,2025-05-29,5185,,5,3,3
5351,2025-05-29,7239,,3,3,3
3313,2025-05-29,6537,,3,3,2
138,2025-05-29,2730,,3,3,3
1006,2025-05-29,1159,,5,3,4
3938,2025-05-29,3302,,1,1,2
7,2025-05-29,5572,,5,5,5
4449,2025-05-29,2896,,3,3,3
704,2025-05-29,4062,,4,4,5
5153,2025-05-29,3951,7138,1,1,1
4466,2025-05-29,1619,,3,3,3
747,2025-05-29,4384,,1,2,1
4798,2025-05-29,1241,4254,2,1,1
4250,2025-05-29,5398,,1,2,1
6700,2025-05-29,5161,,2,3,3
2449,2025-05-29,3076,,1,2,1
2741,2025-05-29,5631,,5,3,4
4683,2025-05-29,830,,5,3,4
683,2025-05-29,1548,,3,3,3
230,2025-05-29,2480,,3,3,2
2978,2025-05-29,1873,200,5,4,4
3233,2025-05-29,2930,,1,2,1
759,2025-05-29,6891,,3,3,4
735,2025-05-29,5005,,2,3,2
6349,2025-05-29,597,,3,3,2
1020,2025-05-29,5365,,3,3,3
5516,2025-05-29,4037,,3,3,3
1735,2025-05-29,2448,236,5,5,5
4483,2025-05-29,6887,3522,4,3,5
5812,2025-05-29,1606,,1,3,3
6679,2025-05-29,4910,,5,4,5
1736,2025-05-29,3144,,4,4,3
5719,2025-05-29,2712,,1,2,1
4974,2025-05-29,4635,,3,3,3
5336,2025-05-29,4330,,3,3,3
269,2025-05-29,6978,,3,3,3
5405,2025-05-29,2252,,4,3,3
4480,2025-05-29,1771,,3,3,3
1092,2025-05-29,3443,,3,3,2
3981,2025-05-29,4611,,3,3,3
6702,2025-05-29,178,,1,3,1
327,2025-05-29,6594,,3,3,3
