id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
734,2025-06-10,2224,5257,1
4226,2025-06-10,2849,5257,2
1092,2025-06-10,3048,1677,1
982,2025-06-10,5710,,3
538,2025-06-10,1725,749,1
4186,2025-06-10,3374,5257,1
165,2025-06-10,2077,5257,1
2093,2025-06-10,5149,,1
2393,2025-06-10,5928,3556,1
2439,2025-06-10,2453,749,5
2449,2025-06-10,5916,5257,3
3715,2025-06-10,2890,5257,1
2855,2025-06-10,5665,5257,1
1468,2025-06-10,4159,5257,3
1353,2025-06-10,6263,5257,3
1222,2025-06-10,3969,4074,1
1378,2025-06-10,4886,3556,1
2647,2025-06-10,5300,5257,2
585,2025-06-10,4828,5257,2
3652,2025-06-10,4463,5257,1
1963,2025-06-10,4973,5257,3
4024,2025-06-10,5730,5257,1
562,2025-06-10,2658,5257,1
579,2025-06-10,3587,5257,1
4278,2025-06-10,2,5257,1
3063,2025-06-10,4973,5257,3
4122,2025-06-10,4254,4356,1
1884,2025-06-10,3011,5257,2
4256,2025-06-10,5767,,1
1254,2025-06-10,3542,749,1
1070,2025-06-10,4511,5257,1
3859,2025-06-10,5625,5257,1
1459,2025-06-10,4886,5257,1
2704,2025-06-10,5865,5257,1
2928,2025-06-10,766,5257,1
2073,2025-06-10,3023,3089,5
2331,2025-06-10,2588,5257,1
922,2025-06-10,3530,5257,2
1201,2025-06-10,2748,749,1
2825,2025-06-10,348,5257,1
2368,2025-06-10,4457,5257,3
2185,2025-06-10,4571,5257,4
318,2025-06-10,3567,5257,3
3238,2025-06-10,4059,5257,1
2588,2025-06-10,1178,,1
4188,2025-06-10,373,5257,1
3813,2025-06-10,2814,5257,1
4097,2025-06-10,1178,5257,1
3157,2025-06-10,5644,,1
2013,2025-06-10,3688,5257,2
714,2025-06-10,4644,5257,3
3824,2025-06-10,5503,749,1
3403,2025-06-10,3089,3023,3
2106,2025-06-10,4463,5257,1
983,2025-06-10,478,5455,2
3690,2025-06-10,941,4067,3
2989,2025-06-10,1289,,5
719,2025-06-10,4254,4074,1
3357,2025-06-10,522,5257,1
4160,2025-06-10,3869,,3
862,2025-06-10,4254,4065,1
1221,2025-06-10,4588,5257,5
2946,2025-06-10,4180,5257,1
2652,2025-06-10,681,5257,1
285,2025-06-10,3550,5257,1
2760,2025-06-10,5733,5257,1
1007,2025-06-10,835,749,1
107,2025-06-10,1777,5257,1
1076,2025-06-10,4758,5257,3
1525,2025-06-10,3653,4407,2
4146,2025-06-10,1115,5053,1
1598,2025-06-10,1333,5257,2
1902,2025-06-10,136,5257,1
3520,2025-06-10,2446,5257,1
697,2025-06-10,2991,5455,4
2560,2025-06-10,1576,5257,1
777,2025-06-10,4254,5257,3
593,2025-06-10,3550,5257,1
3862,2025-06-10,256,,1
1561,2025-06-10,3691,5257,1
4342,2025-06-10,3912,5257,5
992,2025-06-10,4595,,1
2223,2025-06-10,5316,388,1
1625,2025-06-10,1115,3556,1
536,2025-06-10,6294,,1
674,2025-06-10,2697,5257,1
4221,2025-06-10,4319,5257,1
2779,2025-06-10,4319,5257,1
73,2025-06-10,4319,5257,1
37,2025-06-10,1115,5257,1
903,2025-06-10,4319,5257,1
2202,2025-06-10,6136,5257,1
2286,2025-06-10,3078,749,1
4198,2025-06-10,4319,5257,1
3523,2025-06-10,3653,4407,1
2381,2025-06-10,4319,5257,1
3952,2025-06-10,3645,5257,1
1440,2025-06-10,4319,5257,1
3435,2025-06-10,5758,749,1
1192,2025-06-10,4319,5257,1
586,2025-06-10,2748,,1
3725,2025-06-10,1760,5257,1
4334,2025-06-10,3645,3556,3
3528,2025-06-10,4319,5257,1
118,2025-06-10,3966,5257,1
69,2025-06-10,2751,5257,5
3812,2025-06-10,491,5257,1
2819,2025-06-10,5165,5257,1
853,2025-06-10,3596,5257,5
463,2025-06-10,5316,5053,1
2473,2025-06-10,2966,5257,1
824,2025-06-10,4319,5257,1
2824,2025-06-10,5629,5257,1
1159,2025-06-10,3733,2843,1
2966,2025-06-10,5362,5257,3
239,2025-06-10,3653,4407,3
3589,2025-06-10,3653,4407,3
733,2025-06-10,5632,5257,1
290,2025-06-10,807,3320,1
2747,2025-06-10,1028,5257,5
2800,2025-06-10,2426,5257,1
185,2025-06-10,3023,3089,5
2402,2025-06-10,5316,5257,1
2067,2025-06-10,3233,,1
3772,2025-06-10,1875,5257,1
222,2025-06-10,1304,5257,1
2898,2025-06-10,2836,5257,1
713,2025-06-10,515,5257,5
4127,2025-06-10,4025,749,5
901,2025-06-10,1997,3556,1
1215,2025-06-10,443,5257,5
3279,2025-06-10,3784,5257,1
3291,2025-06-10,3519,5257,1
3165,2025-06-10,2723,,5
654,2025-06-10,1361,5257,4
3684,2025-06-10,5841,5257,1
3703,2025-06-10,3545,,5
1366,2025-06-10,6202,,5
3925,2025-06-10,253,749,1
155,2025-06-10,1997,5053,1
3668,2025-06-10,2991,5257,1
4065,2025-06-10,3597,5257,1
159,2025-06-10,5371,,5
1909,2025-06-10,4356,4356,5
781,2025-06-10,5549,5257,1
332,2025-06-10,840,,5
71,2025-06-10,3051,5257,1
2145,2025-06-10,4461,5257,1
3090,2025-06-10,884,2288,1
4046,2025-06-10,2698,5257,1
3694,2025-06-10,6190,2288,5
2471,2025-06-10,860,5257,1
603,2025-06-10,1867,749,3
934,2025-06-10,5206,496,1
3128,2025-06-10,1972,5257,1
4302,2025-06-10,498,4365,1
14,2025-06-10,927,5257,1
319,2025-06-10,2806,5257,2
1648,2025-06-10,285,5257,5
3776,2025-06-10,4356,5257,5
3976,2025-06-10,885,749,5
355,2025-06-10,334,,3
1844,2025-06-10,5206,873,1
1734,2025-06-10,3761,5257,1
4272,2025-06-10,2203,749,5
445,2025-06-10,1647,5257,1
2233,2025-06-10,884,4365,1
4061,2025-06-10,587,5257,1
2025,2025-06-10,4268,,3
4297,2025-06-10,2421,5257,1
1901,2025-06-10,4875,5257,1
1241,2025-06-10,1430,5257,5
2653,2025-06-10,5414,5257,1
4113,2025-06-10,6152,5257,5
1934,2025-06-10,885,749,5
2436,2025-06-10,4380,5257,1
897,2025-06-10,5001,5257,1
2048,2025-06-10,1647,3556,3
555,2025-06-10,6190,5257,5
1608,2025-06-10,587,5257,1
2452,2025-06-10,2579,5257,1
3561,2025-06-10,1647,5257,1
1698,2025-06-10,3958,1869,3
2490,2025-06-10,1730,5257,1
315,2025-06-10,154,3550,1
3619,2025-06-10,4837,5257,5
1612,2025-06-10,5560,2768,1
4117,2025-06-10,1794,5257,1
3761,2025-06-10,615,5257,1
55,2025-06-10,1222,6098,2
1250,2025-06-10,3737,5257,1
2364,2025-06-10,1653,,5
312,2025-06-10,5483,,1
1609,2025-06-10,3820,,4
2636,2025-06-10,4307,5257,2
4147,2025-06-10,1131,5257,1
2924,2025-06-10,1606,5257,1
2128,2025-06-10,6085,3556,1
1348,2025-06-10,2765,5257,5
3644,2025-06-10,2994,5257,1
3768,2025-06-10,3328,,1
1552,2025-06-10,5565,5257,1
4152,2025-06-10,4322,4322,1
449,2025-06-10,5999,3556,1
1220,2025-06-10,4404,3788,1
3524,2025-06-10,1344,5257,1
2813,2025-06-10,2989,5257,1
1518,2025-06-10,4290,3212,3
3120,2025-06-10,2287,5257,2
735,2025-06-10,3161,,1
1923,2025-06-10,1798,749,1
1055,2025-06-10,2396,,1
3353,2025-06-10,5883,749,1
2768,2025-06-10,2080,1593,5
3933,2025-06-10,4834,5257,1
944,2025-06-10,5038,749,3
1231,2025-06-10,3910,5257,1
3447,2025-06-10,1483,5257,2
2716,2025-06-10,3386,5257,1
2022,2025-06-10,5876,5257,1
2201,2025-06-10,6278,,5
1886,2025-06-10,4164,2768,3
2182,2025-06-10,3285,5257,1
2831,2025-06-10,4404,5257,1
3735,2025-06-10,5357,5257,5
3501,2025-06-10,2287,,1
1899,2025-06-10,2526,5257,1
3661,2025-06-10,5837,3599,1
1652,2025-06-10,1985,5257,2
1480,2025-06-10,499,5257,1
3043,2025-06-10,1222,627,1
387,2025-06-10,808,5257,1
1294,2025-06-10,4302,5257,4
2350,2025-06-10,4765,5257,1
3999,2025-06-10,578,5257,3
852,2025-06-10,1744,749,5
3981,2025-06-10,1165,4816,1
2054,2025-06-10,550,5257,5
3367,2025-06-10,497,5257,1
1484,2025-06-10,1029,,1
3622,2025-06-10,1243,5257,1
2978,2025-06-10,4698,4816,1
623,2025-06-10,32,749,5
3283,2025-06-10,5951,5257,1
1325,2025-06-10,5130,5257,1
2225,2025-06-10,6091,5257,1
123,2025-06-10,1045,,4
3287,2025-06-10,80,5257,2
3670,2025-06-10,5178,5257,2
3572,2025-06-10,1768,2768,1
2112,2025-06-10,1768,5257,1
1014,2025-06-10,1045,,5
3927,2025-06-10,3613,,5
2525,2025-06-10,1084,5257,1
898,2025-06-10,4048,3061,5
648,2025-06-10,4287,5257,1
3084,2025-06-10,786,5257,5
3593,2025-06-10,1165,5257,1
3011,2025-06-10,402,,5
1137,2025-06-10,2663,5257,1
4102,2025-06-10,1811,5257,1
1311,2025-06-10,1045,,5
4014,2025-06-10,2070,5257,5
279,2025-06-10,3325,5257,1
1211,2025-06-10,2310,,2
2395,2025-06-10,5754,5455,5
4079,2025-06-10,2310,,1
2317,2025-06-10,2310,,1
858,2025-06-10,2675,5257,5
1536,2025-06-10,1269,,5
469,2025-06-10,3568,749,5
3899,2025-06-10,550,5257,5
1361,2025-06-10,1222,280,1
3979,2025-06-10,5449,,5
902,2025-06-10,5288,5257,5
3913,2025-06-10,5754,5257,5
1990,2025-06-10,3146,2768,1
1515,2025-06-10,4691,5257,1
1427,2025-06-10,4564,5257,1
1035,2025-06-10,5034,5257,1
2907,2025-06-10,640,5257,1
33,2025-06-10,1918,5257,1
2756,2025-06-10,3980,749,5
4203,2025-06-10,1919,5257,1
2220,2025-06-10,6075,5257,3
3613,2025-06-10,525,4816,2
531,2025-06-10,3113,5257,1
3797,2025-06-10,1144,5257,2
993,2025-06-10,1429,5257,1
1730,2025-06-10,4771,5257,1
2516,2025-06-10,5323,5257,1
2934,2025-06-10,6282,5257,1
905,2025-06-10,3358,5257,1
1978,2025-06-10,6075,5257,5
3398,2025-06-10,5037,5257,3
3417,2025-06-10,2905,5257,1
498,2025-06-10,5309,5257,1
2971,2025-06-10,3887,1332,3
3454,2025-06-10,2080,4887,5
1868,2025-06-10,2052,4146,5
589,2025-06-10,875,4943,1
1941,2025-06-10,2261,5257,3
1356,2025-06-10,1050,5257,3
1691,2025-06-10,2957,3061,1
930,2025-06-10,2619,,3
31,2025-06-10,5596,5257,3
509,2025-06-10,663,,1
1851,2025-06-10,2811,5257,1
732,2025-06-10,5329,2024,3
2269,2025-06-10,5738,749,1
1158,2025-06-10,525,5257,1
3906,2025-06-10,5682,5257,3
2433,2025-06-10,3992,,3
2665,2025-06-10,4070,4816,5
205,2025-06-10,313,,3
730,2025-06-10,260,5257,1
2630,2025-06-10,2349,,1
764,2025-06-10,2902,5257,3
2715,2025-06-10,5329,4365,2
3573,2025-06-10,6064,749,1
4220,2025-06-10,2336,5257,1
35,2025-06-10,2074,5257,1
3227,2025-06-10,993,5257,1
1532,2025-06-10,1699,2805,1
2795,2025-06-10,5902,5257,2
747,2025-06-10,2113,5257,1
4296,2025-06-10,1988,5257,1
23,2025-06-10,3566,5257,1
1890,2025-06-10,2902,5257,3
1045,2025-06-10,1835,5257,1
706,2025-06-10,5329,496,5
2983,2025-06-10,1689,2288,1
1489,2025-06-10,3347,5257,1
1360,2025-06-10,1429,5257,2
2964,2025-06-10,3352,749,1
2914,2025-06-10,3287,5257,5
2140,2025-06-10,606,,3
4073,2025-06-10,3016,1533,3
2187,2025-06-10,5401,5257,1
381,2025-06-10,5406,5257,1
1403,2025-06-10,1689,4477,3
3023,2025-06-10,4572,,3
1727,2025-06-10,4536,5257,1
2183,2025-06-10,5177,5257,1
3568,2025-06-10,5140,5257,1
3070,2025-06-10,5271,5257,1
3108,2025-06-10,1508,,1
4289,2025-06-10,2924,5257,3
556,2025-06-10,3291,5257,1
2463,2025-06-10,4590,5257,1
591,2025-06-10,5410,5257,1
3936,2025-06-10,904,,4
2421,2025-06-10,1497,3556,1
51,2025-06-10,2054,5257,1
2308,2025-06-10,5899,5257,1
1088,2025-06-10,5706,5257,1
938,2025-06-10,6133,5257,1
2659,2025-06-10,416,3887,3
3950,2025-06-10,1134,5257,3
4271,2025-06-10,6076,5257,1
2830,2025-06-10,2957,873,5
2332,2025-06-10,904,,5
2670,2025-06-10,5140,5257,1
2305,2025-06-10,4150,5257,1
1580,2025-06-10,2269,5257,1
1815,2025-06-10,3089,3023,2
131,2025-06-10,5938,,1
3074,2025-06-10,904,,5
1483,2025-06-10,4725,5257,5
2217,2025-06-10,5349,749,1
2172,2025-06-10,2128,873,1
920,2025-06-10,904,5257,2
4175,2025-06-10,4110,5257,1
3009,2025-06-10,5140,5257,1
1027,2025-06-10,6025,5257,1
1420,2025-06-10,5586,5257,5
2921,2025-06-10,3343,5257,5
1460,2025-06-10,2512,5257,2
238,2025-06-10,1317,,5
1399,2025-06-10,4068,5257,1
336,2025-06-10,2468,5257,1
1041,2025-06-10,5794,749,5
657,2025-06-10,3089,3023,4
249,2025-06-10,5233,,1
2158,2025-06-10,4880,,1
4018,2025-06-10,5116,5257,5
3007,2025-06-10,693,3556,1
3760,2025-06-10,13,4477,5
861,2025-06-10,4700,5257,3
3708,2025-06-10,2245,5053,2
543,2025-06-10,6249,,1
4176,2025-06-10,1621,5257,3
2262,2025-06-10,3048,5857,5
3131,2025-06-10,131,5257,1
2212,2025-06-10,1621,5257,3
1234,2025-06-10,96,5257,5
1516,2025-06-10,157,1869,1
3691,2025-06-10,4294,5053,1
2108,2025-06-10,3535,5257,1
1388,2025-06-10,3706,5257,3
1162,2025-06-10,4591,2134,1
298,2025-06-10,3106,5257,3
2748,2025-06-10,1948,5257,1
2639,2025-06-10,6041,,1
1432,2025-06-10,750,5257,4
2168,2025-06-10,4597,,1
975,2025-06-10,977,5257,1
56,2025-06-10,5680,5257,3
669,2025-06-10,2221,5257,1
2443,2025-06-10,4776,5257,1
551,2025-06-10,1755,5257,1
1524,2025-06-10,3089,3023,3
3562,2025-06-10,13,5053,3
817,2025-06-10,4529,749,1
3947,2025-06-10,5680,5257,1
3807,2025-06-10,3476,5257,5
103,2025-06-10,2414,5257,1
2602,2025-06-10,5498,5257,1
182,2025-06-10,4283,5257,1
3245,2025-06-10,4306,5257,1
415,2025-06-10,1185,5257,1
3543,2025-06-10,2846,749,5
1786,2025-06-10,3622,5257,3
427,2025-06-10,13,5257,5
4170,2025-06-10,3048,1810,1
176,2025-06-10,3622,5257,3
1706,2025-06-10,3622,5257,3
274,2025-06-10,734,4816,1
843,2025-06-10,5875,5053,1
3926,2025-06-10,3622,5257,1
3352,2025-06-10,2894,5257,1
1587,2025-06-10,1156,5257,3
965,2025-06-10,1983,5257,1
3355,2025-06-10,5875,5257,1
1042,2025-06-10,779,5257,1
2755,2025-06-10,959,5257,1
2651,2025-06-10,634,5257,1
1496,2025-06-10,3535,,1
305,2025-06-10,976,5257,3
1443,2025-06-10,4333,749,1
1339,2025-06-10,1798,,5
880,2025-06-10,4913,4365,1
2213,2025-06-10,5849,5257,1
1696,2025-06-10,2530,5257,1
565,2025-06-10,6206,5257,4
1297,2025-06-10,856,5257,1
1752,2025-06-10,4913,4365,1
4005,2025-06-10,4635,5257,1
2476,2025-06-10,3792,3296,2
1880,2025-06-10,3505,5257,3
2296,2025-06-10,2782,5257,1
309,2025-06-10,2768,5257,5
3333,2025-06-10,1237,5257,3
2404,2025-06-10,108,5257,1
41,2025-06-10,4146,749,1
3759,2025-06-10,5469,5257,1
229,2025-06-10,2435,2024,1
1838,2025-06-10,3257,5257,1
50,2025-06-10,4420,5257,1
812,2025-06-10,6169,517,1
2398,2025-06-10,712,5257,1
3816,2025-06-10,5546,5257,3
4134,2025-06-10,4913,4620,1
2681,2025-06-10,5840,3556,1
792,2025-06-10,371,,5
598,2025-06-10,3403,5257,1
3721,2025-06-10,290,,1
2719,2025-06-10,5319,5257,1
2741,2025-06-10,1550,5257,5
1614,2025-06-10,3032,,3
2998,2025-06-10,517,5257,1
2052,2025-06-10,957,5257,1
682,2025-06-10,2514,3023,3
2249,2025-06-10,1135,,1
912,2025-06-10,3789,1954,3
1064,2025-06-10,245,,1
1997,2025-06-10,2761,3556,3
4328,2025-06-10,5813,627,5
2031,2025-06-10,2761,2768,1
2967,2025-06-10,4873,,3
646,2025-06-10,5038,,5
4166,2025-06-10,446,5257,1
3075,2025-06-10,2043,3779,1
4282,2025-06-10,2761,5257,1
2468,2025-06-10,3000,5257,4
621,2025-06-10,1017,5257,2
1133,2025-06-10,2937,5257,1
1774,2025-06-10,1176,5257,2
1402,2025-06-10,5608,5257,5
2644,2025-06-10,1846,5257,1
3929,2025-06-10,2483,5257,1
3143,2025-06-10,3328,,1
798,2025-06-10,5016,5257,1
140,2025-06-10,3365,5257,1
1860,2025-06-10,963,,1
1284,2025-06-10,3227,5257,3
2328,2025-06-10,1846,5257,1
287,2025-06-10,611,5257,1
3115,2025-06-10,5664,,5
974,2025-06-10,3617,5257,5
3256,2025-06-10,1977,,5
3461,2025-06-10,1846,5257,1
418,2025-06-10,747,5257,1
4164,2025-06-10,672,5257,3
3611,2025-06-10,5746,5257,1
3055,2025-06-10,4165,3556,3
2163,2025-06-10,5939,5257,1
1316,2025-06-10,3349,3887,3
2984,2025-06-10,3886,5257,2
1921,2025-06-10,1782,2024,1
4041,2025-06-10,5008,,1
85,2025-06-10,2055,,3
2091,2025-06-10,1947,5257,1
1445,2025-06-10,1322,2024,1
3203,2025-06-10,455,2103,3
1136,2025-06-10,5552,5257,1
1785,2025-06-10,5137,,3
673,2025-06-10,702,5257,1
3066,2025-06-10,4274,,3
3549,2025-06-10,5608,5257,1
2552,2025-06-10,1542,5257,1
1406,2025-06-10,4632,5257,3
1169,2025-06-10,4888,5257,2
21,2025-06-10,4622,5257,1
4138,2025-06-10,3126,5980,1
1383,2025-06-10,4808,5257,1
1817,2025-06-10,5608,5257,2
3641,2025-06-10,4753,5257,1
3332,2025-06-10,3517,5257,1
1385,2025-06-10,1068,4146,1
2920,2025-06-10,3300,3887,1
3010,2025-06-10,2026,5257,1
2200,2025-06-10,6265,,1
1845,2025-06-10,2026,5257,3
900,2025-06-10,3300,2768,1
560,2025-06-10,867,5257,5
3420,2025-06-10,680,5257,5
3396,2025-06-10,2026,5257,3
2047,2025-06-10,5608,5257,5
3594,2025-06-10,2968,5257,1
3799,2025-06-10,5230,5257,1
2135,2025-06-10,3174,,1
32,2025-06-10,1718,5257,1
885,2025-06-10,2594,5257,1
3879,2025-06-10,5847,5257,1
736,2025-06-10,4100,5257,2
2737,2025-06-10,2200,5257,1
2113,2025-06-10,4072,,4
710,2025-06-10,4209,5257,1
95,2025-06-10,5287,,1
3700,2025-06-10,3300,5257,1
1058,2025-06-10,1123,5257,1
3426,2025-06-10,5120,5257,1
717,2025-06-10,1092,749,5
3427,2025-06-10,4670,5257,3
1544,2025-06-10,1350,5257,5
413,2025-06-10,3392,5257,1
2550,2025-06-10,6035,,4
2846,2025-06-10,4769,,3
1146,2025-06-10,2366,5257,5
3932,2025-06-10,3197,5257,1
2026,2025-06-10,639,4477,1
2828,2025-06-10,252,5257,1
3111,2025-06-10,5877,5257,1
409,2025-06-10,1691,2768,1
2837,2025-06-10,3704,5257,5
2407,2025-06-10,2030,5257,5
2148,2025-06-10,4146,1068,3
4032,2025-06-10,4122,5257,1
295,2025-06-10,1762,2024,3
2598,2025-06-10,1889,5257,5
3391,2025-06-10,3719,5257,5
193,2025-06-10,1808,5257,1
3269,2025-06-10,2080,5257,5
3234,2025-06-10,1925,749,5
3161,2025-06-10,1512,,3
688,2025-06-10,2480,1111,1
1488,2025-06-10,1798,749,1
3440,2025-06-10,5802,5257,1
2297,2025-06-10,3874,5257,1
1915,2025-06-10,826,749,3
634,2025-06-10,2480,5081,3
1479,2025-06-10,741,,1
2631,2025-06-10,5696,5257,5
2102,2025-06-10,2119,,1
2304,2025-06-10,3012,,1
3170,2025-06-10,4460,5257,5
3801,2025-06-10,2873,,3
2551,2025-06-10,1056,5257,1
2079,2025-06-10,700,5257,1
3716,2025-06-10,3544,496,1
369,2025-06-10,2889,5257,1
1457,2025-06-10,5466,,1
4270,2025-06-10,1596,5257,5
273,2025-06-10,5076,2024,3
746,2025-06-10,631,749,1
3659,2025-06-10,1069,5257,1
2884,2025-06-10,3836,5257,1
2582,2025-06-10,1169,5257,1
99,2025-06-10,5398,5257,1
1823,2025-06-10,4646,,5
1011,2025-06-10,985,5257,1
728,2025-06-10,4520,5257,5
3574,2025-06-10,5086,5257,5
3177,2025-06-10,3242,5257,2
3617,2025-06-10,4634,5257,1
1179,2025-06-10,685,5257,1
2258,2025-06-10,4977,5257,3
3695,2025-06-10,4695,5257,1
1704,2025-06-10,2209,5257,1
421,2025-06-10,5446,5257,5
574,2025-06-10,3614,5257,1
3681,2025-06-10,2375,5257,1
3581,2025-06-10,2499,5257,5
2771,2025-06-10,1748,5257,1
3053,2025-06-10,4126,5257,5
4043,2025-06-10,1068,4146,3
2790,2025-06-10,5042,5257,1
4154,2025-06-10,2494,5257,1
3428,2025-06-10,3544,2024,4
1980,2025-06-10,5836,5257,1
2488,2025-06-10,5435,749,1
1012,2025-06-10,5836,5257,1
4241,2025-06-10,3943,5257,1
665,2025-06-10,404,5257,1
2479,2025-06-10,4874,,5
351,2025-06-10,4985,5053,1
4316,2025-06-10,3043,,1
744,2025-06-10,2766,4620,1
400,2025-06-10,1011,749,1
3304,2025-06-10,6101,5257,1
4003,2025-06-10,5203,,1
394,2025-06-10,3150,749,1
223,2025-06-10,4985,5257,1
3345,2025-06-10,1724,5257,1
627,2025-06-10,5740,2024,1
3273,2025-06-10,2585,,1
386,2025-06-10,1887,5257,3
2459,2025-06-10,5217,5257,1
958,2025-06-10,2360,,3
3536,2025-06-10,1272,5257,3
3729,2025-06-10,5724,5257,3
3155,2025-06-10,2766,2024,1
2218,2025-06-10,5104,5257,1
3717,2025-06-10,1272,5257,3
2941,2025-06-10,5740,496,1
391,2025-06-10,4534,5257,1
3556,2025-06-10,2485,5257,1
390,2025-06-10,3852,,2
379,2025-06-10,4050,,5
2023,2025-06-10,3997,,2
1021,2025-06-10,3997,5257,2
3330,2025-06-10,4968,2768,1
541,2025-06-10,1815,,3
4267,2025-06-10,46,5257,4
2008,2025-06-10,6181,,2
1276,2025-06-10,3187,5257,1
1291,2025-06-10,1979,5257,1
656,2025-06-10,6306,2024,1
2533,2025-06-10,5196,,5
1895,2025-06-10,5211,,2
1778,2025-06-10,2746,5053,3
1269,2025-06-10,2210,5257,1
3438,2025-06-10,4652,3859,1
2383,2025-06-10,1435,,5
3990,2025-06-10,1724,3556,1
1621,2025-06-10,6306,5257,5
1969,2025-06-10,1722,5257,1
2888,2025-06-10,6187,5257,3
1589,2025-06-10,5211,,1
1746,2025-06-10,1019,5257,1
1759,2025-06-10,24,5257,2
2284,2025-06-10,5621,5257,4
2435,2025-06-10,1137,4213,3
2695,2025-06-10,4610,5257,1
3937,2025-06-10,3794,5257,1
2868,2025-06-10,4066,5257,5
1946,2025-06-10,4977,5257,3
2926,2025-06-10,4134,4816,1
2661,2025-06-10,192,5257,2
3408,2025-06-10,2337,5257,1
807,2025-06-10,5104,873,1
2326,2025-06-10,1722,5424,1
1841,2025-06-10,4096,5257,1
130,2025-06-10,3595,749,1
3015,2025-06-10,929,5257,5
2012,2025-06-10,3595,,1
1796,2025-06-10,453,5257,5
2455,2025-06-10,6230,5257,1
4051,2025-06-10,1722,4816,2
113,2025-06-10,5015,5257,1
1005,2025-06-10,5104,5257,1
367,2025-06-10,5864,,5
114,2025-06-10,3163,,1
788,2025-06-10,2045,5257,5
2604,2025-06-10,5422,873,2
2993,2025-06-10,2772,5257,5
2273,2025-06-10,2543,5257,1
1161,2025-06-10,2604,5257,1
67,2025-06-10,1800,5257,1
2394,2025-06-10,3432,5257,1
4339,2025-06-10,2543,5257,1
3097,2025-06-10,5958,5257,1
1032,2025-06-10,2008,5257,1
2478,2025-06-10,1605,1096,5
2838,2025-06-10,4948,5257,1
2486,2025-06-10,674,5257,1
3962,2025-06-10,3801,5257,1
3433,2025-06-10,5422,496,1
3931,2025-06-10,5579,,3
1871,2025-06-10,173,2768,3
263,2025-06-10,897,,2
3890,2025-06-10,3429,5257,1
2222,2025-06-10,444,4306,1
2011,2025-06-10,1578,5257,1
2095,2025-06-10,2140,,5
3571,2025-06-10,6356,5257,3
4306,2025-06-10,6027,5257,1
3669,2025-06-10,3474,5257,1
1535,2025-06-10,4067,941,3
1218,2025-06-10,3064,5257,1
359,2025-06-10,4297,5257,1
2957,2025-06-10,6204,4477,5
913,2025-06-10,5275,4816,2
3462,2025-06-10,5275,4943,1
3837,2025-06-10,3402,5257,1
2740,2025-06-10,4182,5257,5
1212,2025-06-10,6201,5257,5
1357,2025-06-10,4515,749,1
1252,2025-06-10,5275,3556,3
1313,2025-06-10,3549,2288,3
1183,2025-06-10,4702,5257,1
2784,2025-06-10,649,,5
2131,2025-06-10,1724,3216,1
206,2025-06-10,3884,3061,3
1334,2025-06-10,939,5257,3
1107,2025-06-10,6204,5257,3
2017,2025-06-10,1724,5424,1
3288,2025-06-10,425,749,1
4084,2025-06-10,2876,5257,1
2679,2025-06-10,3808,5257,1
645,2025-06-10,4403,5257,1
212,2025-06-10,6060,,1
3584,2025-06-10,1540,3556,1
4298,2025-06-10,6073,5257,1
1615,2025-06-10,1537,,5
3803,2025-06-10,4383,5257,1
2937,2025-06-10,3847,496,1
1702,2025-06-10,5844,,5
3250,2025-06-10,3357,749,1
2765,2025-06-10,2376,5257,1
1265,2025-06-10,5261,385,1
2818,2025-06-10,5749,,1
1636,2025-06-10,1189,,3
2039,2025-06-10,5154,749,5
3495,2025-06-10,431,,2
3277,2025-06-10,4661,5257,1
3567,2025-06-10,165,5257,1
3327,2025-06-10,932,,2
1442,2025-06-10,3668,5257,1
811,2025-06-10,5261,,1
782,2025-06-10,5261,5257,1
3388,2025-06-10,4939,5257,1
3151,2025-06-10,4661,1846,2
4140,2025-06-10,4002,749,3
3110,2025-06-10,4002,,1
2577,2025-06-10,5502,2768,1
2671,2025-06-10,3600,5257,1
1098,2025-06-10,3090,5257,1
125,2025-06-10,4182,,5
3275,2025-06-10,4324,,5
2400,2025-06-10,165,5257,1
1995,2025-06-10,5226,,4
1800,2025-06-10,6033,,1
324,2025-06-10,28,,1
1715,2025-06-10,5502,5257,1
150,2025-06-10,5834,5257,1
1320,2025-06-10,3727,5257,1
2641,2025-06-10,2640,,1
3057,2025-06-10,4838,5257,1
3820,2025-06-10,3945,,5
2424,2025-06-10,3976,5257,1
225,2025-06-10,3006,812,3
3720,2025-06-10,4352,,3
4208,2025-06-10,2459,497,3
1907,2025-06-10,2732,,3
1954,2025-06-10,6072,496,1
3861,2025-06-10,6207,627,1
2041,2025-06-10,3989,5257,1
892,2025-06-10,2805,5620,1
2210,2025-06-10,2685,5257,5
883,2025-06-10,1192,5240,1
259,2025-06-10,283,5257,1
3317,2025-06-10,3551,5257,1
1193,2025-06-10,4908,,2
2085,2025-06-10,1783,3942,1
838,2025-06-10,423,5257,1
3394,2025-06-10,460,5257,1
2100,2025-06-10,1581,,1
3516,2025-06-10,952,5257,1
2806,2025-06-10,5363,5257,3
2860,2025-06-10,5474,5257,1
34,2025-06-10,2625,,3
1865,2025-06-10,5919,5257,1
170,2025-06-10,1641,5257,3
2227,2025-06-10,4849,749,1
2242,2025-06-10,2804,5257,5
3082,2025-06-10,3140,5257,1
537,2025-06-10,2520,5257,1
797,2025-06-10,5813,3061,5
2190,2025-06-10,3656,5257,1
