id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2
2480,2024-10-26,4310,,4,1
4187,2024-10-26,2278,,4,1
1267,2024-10-26,3178,,1,4
9619,2024-10-26,5542,,3,1
9900,2024-10-26,4325,,4,1
2997,2024-10-26,5767,,4,1
741,2024-10-26,3799,,1,3
6299,2024-10-26,2960,,4,1
1277,2024-10-26,66,,4,1
4056,2024-10-26,968,,3,1
6564,2024-10-26,1929,,1,3
5836,2024-10-26,2224,,3,1
2848,2024-10-26,4274,,4,1
3226,2024-10-26,4342,,3,1
1642,2024-10-26,315,,4,1
2820,2024-10-26,3264,,1,3
9715,2024-10-26,239,,1,3
8458,2024-10-26,5758,,3,1
2970,2024-10-26,3669,,3,1
4604,2024-10-26,149,,3,1
2842,2024-10-26,403,,3,1
1707,2024-10-26,5552,,3,1
9565,2024-10-26,2500,,3,1
207,2024-10-26,983,,4,1
5611,2024-10-26,2286,,3,1
6939,2024-10-26,4739,,3,1
4224,2024-10-26,5969,,4,1
395,2024-10-26,1544,,4,1
4876,2024-10-26,629,,1,5
7042,2024-10-26,6073,,3,1
9030,2024-10-26,4604,,3,1
2929,2024-10-26,5319,,4,1
10043,2024-10-26,6073,,4,1
5171,2024-10-26,5575,,4,1
9525,2024-10-26,1589,,3,3
7099,2024-10-26,4889,,3,2
4041,2024-10-26,1534,,4,1
5794,2024-10-26,4113,,3,3
7730,2024-10-26,1534,,4,1
9544,2024-10-26,1534,,3,1
2464,2024-10-26,314,,4,1
6595,2024-10-26,2136,,5,1
8304,2024-10-26,1534,,4,1
6081,2024-10-26,1534,,3,1
9420,2024-10-26,558,,3,1
6516,2024-10-26,4540,,3,3
8405,2024-10-26,267,,1,3
3997,2024-10-26,5905,,3,1
6548,2024-10-26,5015,,4,1
8572,2024-10-26,3221,,4,1
10035,2024-10-26,1803,,4,1
2755,2024-10-26,3592,,3,1
5291,2024-10-26,66,,4,1
5826,2024-10-26,847,,4,1
6666,2024-10-26,4776,,4,1
805,2024-10-26,5485,,5,1
8855,2024-10-26,1922,,4,1
781,2024-10-26,6061,,4,1
2440,2024-10-26,4144,,3,3
10155,2024-10-26,4144,,5,1
7146,2024-10-26,3458,,3,1
497,2024-10-26,1895,,4,1
6820,2024-10-26,3951,,4,1
9661,2024-10-26,6008,,1,3
1645,2024-10-26,5158,,5,1
493,2024-10-26,3458,,4,1
10268,2024-10-26,2371,,1,3
1540,2024-10-26,61,,3,1
4611,2024-10-26,3407,,1,3
619,2024-10-26,1750,,1,3
450,2024-10-26,3676,,3,1
6585,2024-10-26,1583,,5,1
6620,2024-10-26,5397,,5,1
3933,2024-10-26,115,,5,1
3241,2024-10-26,2512,2512,3,1
7906,2024-10-26,945,,4,1
6844,2024-10-26,4703,,5,1
2693,2024-10-26,1564,,1,4
3640,2024-10-26,6001,,5,1
7043,2024-10-27,4014,5823,3,3
8158,2024-10-27,1727,,3,1
718,2024-10-27,563,,4,1
1505,2024-10-27,2683,,3,3
7628,2024-10-27,113,,1,5
1709,2024-10-27,1423,,3,1
2528,2024-10-27,2341,,3,1
7388,2024-10-27,4059,3581,1,3
344,2024-10-27,2590,461,3,3
5287,2024-10-27,800,800,3,1
4893,2024-10-27,2512,,4,1
888,2024-10-27,2793,1976,4,1
9487,2024-10-27,3462,,1,5
2097,2024-10-27,4743,,3,3
468,2024-10-27,4229,,3,1
3440,2024-10-27,4110,3621,3,3
240,2024-10-27,2456,,3,3
4356,2024-10-27,971,,5,1
2514,2024-10-27,4101,,4,1
5949,2024-10-27,4501,,4,1
8060,2024-10-27,5177,,3,1
7699,2024-10-27,4716,,4,1
1766,2024-10-27,2564,,3,3
2762,2024-10-27,5542,,3,1
1155,2024-10-27,5542,,3,3
3726,2024-10-27,3852,,5,1
768,2024-10-27,2512,,3,1
6882,2024-10-27,4776,,3,1
7275,2024-10-27,1352,,5,1
2299,2024-10-27,775,,1,4
2519,2024-10-27,307,,3,1
6193,2024-10-27,3423,2998,1,3
4658,2024-10-27,214,,4,1
6472,2024-10-27,5666,,3,1
2870,2024-10-27,1976,1409,3,1
6460,2024-10-27,5545,,5,1
7522,2024-10-27,1697,,1,3
8342,2024-10-27,4549,,5,1
1634,2024-10-27,3916,,4,1
8950,2024-10-27,3916,,3,1
6391,2024-10-27,5254,,5,1
8567,2024-10-27,469,,4,1
10006,2024-10-27,4462,4462,4,1
1227,2024-10-27,4745,,3,1
9732,2024-10-27,3755,,3,3
9834,2024-10-27,859,,4,1
2728,2024-10-27,3747,,5,1
1673,2024-10-27,859,,4,1
1861,2024-10-27,4622,,5,1
7045,2024-10-27,3106,,5,1
10060,2024-10-27,5885,,3,3
305,2024-10-27,833,,3,3
8337,2024-10-27,3880,,5,1
10339,2024-10-27,859,,3,3
2542,2024-10-27,2438,,5,1
60,2024-10-27,2158,,5,1
5369,2024-10-27,859,,5,1
9943,2024-10-27,1235,,1,4
7928,2024-10-27,4705,,1,3
1240,2024-10-27,3558,,1,3
5540,2024-10-27,3723,,1,3
1282,2024-10-27,1030,,4,1
10286,2024-10-27,173,,1,3
2015,2024-10-27,4583,,4,1
6498,2024-10-27,1404,,3,1
6560,2024-10-27,1404,,5,1
1898,2024-10-27,476,,3,1
5593,2024-10-27,5299,,5,1
7512,2024-10-27,2159,,4,1
10302,2024-10-27,3485,,5,1
2853,2024-10-27,4956,,3,1
9277,2024-10-27,121,,4,1
9013,2024-10-27,1395,,3,3
6381,2024-10-27,5676,,5,1
9301,2024-10-27,1050,,3,1
2414,2024-10-27,4130,,1,3
7193,2024-10-27,5117,,1,4
7587,2024-10-27,873,,4,1
6439,2024-10-27,5620,,3,2
5942,2024-10-27,6202,,3,1
8100,2024-10-27,3430,,3,1
850,2024-10-27,5451,,3,1
3992,2024-10-27,733,,3,1
9991,2024-10-27,4372,,5,1
8827,2024-10-27,4038,,3,1
739,2024-10-27,3011,,4,1
5700,2024-10-27,5026,,1,3
4742,2024-10-27,17,,1,3
2154,2024-10-27,1213,,3,1
9860,2024-10-27,5590,,3,1
1690,2024-10-27,781,,4,1
4220,2024-10-27,4558,,2,3
7572,2024-10-27,2384,,3,1
4109,2024-10-27,781,,4,1
9381,2024-10-27,628,,1,3
6206,2024-10-27,2786,,5,1
8112,2024-10-27,4822,,3,1
1782,2024-10-27,2881,,3,1
246,2024-10-27,3839,,3,1
8175,2024-10-27,5584,,3,1
3201,2024-10-27,752,,5,1
733,2024-10-27,1695,,3,3
6423,2024-10-27,988,,3,1
6888,2024-10-27,4813,,3,3
8417,2024-10-27,819,,3,1
8134,2024-10-27,3488,,3,1
10141,2024-10-27,1369,,3,1
3194,2024-10-27,2135,,1,4
9016,2024-10-27,5305,,5,1
6628,2024-10-27,5042,,3,1
753,2024-10-27,4939,,5,1
9526,2024-10-27,419,,3,1
6298,2024-10-27,3808,,1,3
9875,2024-10-27,1007,,1,4
4587,2024-10-27,3312,,1,5
4938,2024-10-27,1464,,4,1
2989,2024-10-27,3088,,4,1
4780,2024-10-27,5228,,3,1
511,2024-10-27,766,,3,1
9755,2024-10-27,5952,,4,1
9173,2024-10-27,4789,,4,1
5417,2024-10-27,3286,,3,3
5107,2024-10-27,1345,,3,3
9143,2024-10-27,4584,,4,1
5937,2024-10-27,46,653,4,1
4799,2024-10-27,4029,,3,1
7259,2024-10-27,1743,,1,5
2881,2024-10-27,6001,,3,1
4529,2024-10-27,5798,,3,3
2814,2024-10-27,5542,,3,1
8871,2024-10-27,2044,,4,1
4178,2024-10-27,3235,,3,3
2745,2024-10-27,4828,,3,1
7004,2024-10-27,106,,4,1
2387,2024-10-27,4419,,3,3
8658,2024-10-27,4720,,4,1
5651,2024-10-27,4475,,5,1
9175,2024-10-27,1653,,3,1
328,2024-10-27,3247,,3,1
3253,2024-10-27,5315,,4,1
832,2024-10-27,3901,,3,1
566,2024-10-27,2501,,3,1
2871,2024-10-27,744,,5,1
6815,2024-10-27,5103,,4,1
3754,2024-10-27,4539,,3,1
7780,2024-10-27,367,,3,1
1880,2024-10-27,1471,,3,1
4721,2024-10-27,2866,,4,1
3116,2024-10-27,983,,4,1
4566,2024-10-27,2723,,4,1
2021,2024-10-27,1925,,5,1
7490,2024-10-27,1194,,5,1
6877,2024-10-27,1540,,3,1
9953,2024-10-27,4200,,3,1
9253,2024-10-27,3714,,4,1
9230,2024-10-27,3534,3534,3,3
2668,2024-10-27,3534,3534,3,1
2985,2024-10-27,3534,3534,3,1
6974,2024-10-27,3534,3534,3,3
166,2024-10-27,1837,,5,1
9111,2024-10-27,5726,,3,1
2833,2024-10-27,4776,4776,4,1
8919,2024-10-27,5043,,3,1
8193,2024-10-27,2590,,1,5
1908,2024-10-27,4665,,1,3
7494,2024-10-27,2590,68,1,5
2364,2024-10-27,1273,,3,1
4645,2024-10-27,1046,,3,1
8640,2024-10-27,2719,,3,1
5737,2024-10-27,1270,,3,1
6638,2024-10-27,2399,,2,4
4402,2024-10-27,6004,,1,3
9855,2024-10-27,3911,,4,1
8167,2024-10-27,4624,,5,1
1705,2024-10-27,3487,,4,1
1127,2024-10-27,3822,,4,1
5182,2024-10-27,1151,,3,1
6969,2024-10-27,2400,,5,1
8793,2024-10-27,5385,,4,1
4775,2024-10-27,2960,,4,1
4062,2024-10-27,1715,,4,1
338,2024-10-27,1715,,4,1
5466,2024-10-27,238,,3,3
4832,2024-10-27,1715,,5,1
9616,2024-10-27,4198,,3,1
9915,2024-10-27,4343,,3,1
3185,2024-10-27,4927,,4,1
5744,2024-10-27,1453,,3,1
4866,2024-10-27,4653,,3,1
9674,2024-10-27,1475,,5,1
5910,2024-10-27,5792,,3,1
6606,2024-10-27,5051,,3,1
2737,2024-10-27,4020,,3,1
5453,2024-10-27,3596,,5,1
3943,2024-10-27,457,,3,1
4209,2024-10-27,3395,,4,1
1386,2024-10-27,5792,,3,1
8977,2024-10-27,4082,,1,4
6818,2024-10-27,3120,,3,1
8938,2024-10-27,1093,,5,1
10320,2024-10-27,141,,3,1
1351,2024-10-27,4323,,4,1
6229,2024-10-27,3584,,3,1
6067,2024-10-27,4523,,3,1
7872,2024-10-27,1032,,3,1
2117,2024-10-27,1828,,5,1
9458,2024-10-27,4053,,1,3
3929,2024-10-27,5487,,4,1
9588,2024-10-27,2862,,1,4
3198,2024-10-27,983,,5,1
4172,2024-10-27,4301,,3,1
9148,2024-10-27,145,,3,1
9854,2024-10-27,3118,,3,1
3409,2024-10-27,503,,5,1
9823,2024-10-27,2920,,5,1
4234,2024-10-27,2739,,3,1
4917,2024-10-27,1067,,3,1
5779,2024-10-27,2249,,5,1
9642,2024-10-27,2920,,3,1
2828,2024-10-28,2631,,3,1
3192,2024-10-28,5397,,3,1
4900,2024-10-28,5397,,3,1
270,2024-10-28,1241,,4,1
4527,2024-10-28,2409,,3,1
8832,2024-10-28,721,,4,1
4242,2024-10-28,506,,4,1
5933,2024-10-28,1880,,3,1
2838,2024-10-28,4404,,3,1
5060,2024-10-28,1746,,4,1
10338,2024-10-28,5397,,5,1
119,2024-10-28,660,,5,1
708,2024-10-28,2009,,1,3
9691,2024-10-28,2674,,3,1
7338,2024-10-28,575,,3,1
1674,2024-10-28,2538,,4,1
2694,2024-10-28,1724,,5,1
8997,2024-10-28,4499,,4,1
3681,2024-10-28,2549,,1,3
3625,2024-10-28,4248,,4,1
7940,2024-10-28,5292,,3,3
8376,2024-10-28,4248,,4,1
7243,2024-10-28,482,,5,1
9682,2024-10-28,5675,,1,3
4489,2024-10-28,4248,,4,1
9007,2024-10-28,3378,,3,3
1896,2024-10-28,1171,,4,1
3406,2024-10-28,3848,,4,1
3041,2024-10-28,1171,,5,1
3256,2024-10-28,5766,,1,3
2475,2024-10-28,356,,5,1
3452,2024-10-28,5790,,1,3
290,2024-10-28,5358,,1,3
2639,2024-10-28,585,,3,1
3046,2024-10-28,2381,,3,1
7565,2024-10-28,2381,,5,1
1883,2024-10-28,1704,,5,1
1873,2024-10-28,1295,,3,1
9963,2024-10-28,4499,,5,1
3287,2024-10-28,614,,4,1
7125,2024-10-28,438,,3,1
322,2024-10-28,4284,,5,1
4973,2024-10-28,2055,,3,1
1401,2024-10-28,5819,,1,3
5899,2024-10-28,1949,,3,1
9804,2024-10-28,2169,,3,1
9189,2024-10-28,1295,,4,1
358,2024-10-28,3432,,5,1
6373,2024-10-28,2959,,4,1
9243,2024-10-28,5180,,4,1
1409,2024-10-28,1160,,5,1
5585,2024-10-28,4732,,1,3
6596,2024-10-28,4288,,3,3
6769,2024-10-28,3413,,3,1
8050,2024-10-28,3413,,3,1
713,2024-10-28,4976,,1,3
6821,2024-10-28,2043,,4,1
6538,2024-10-28,4525,,4,1
4048,2024-10-28,3032,,5,1
3134,2024-10-28,1796,,3,3
8522,2024-10-28,64,,1,4
894,2024-10-28,1945,,5,1
2416,2024-10-28,387,,5,1
3086,2024-10-28,2354,,5,1
7378,2024-10-28,3563,,4,1
204,2024-10-28,5711,,3,3
1441,2024-10-28,3000,,4,1
9241,2024-10-28,5711,,4,1
5121,2024-10-28,667,,3,1
1438,2024-10-28,5711,,4,1
8384,2024-10-28,667,,4,1
7763,2024-10-28,5025,,5,1
6037,2024-10-28,3336,,3,3
8063,2024-10-28,5686,,5,1
7282,2024-10-28,200,,4,1
1974,2024-10-28,4102,,3,1
9247,2024-10-28,4955,,4,1
4542,2024-10-28,4102,,5,1
9628,2024-10-28,4253,,5,1
8098,2024-10-28,552,,1,3
1268,2024-10-28,3093,,4,1
6047,2024-10-28,2857,3230,4,1
3708,2024-10-28,6159,,4,1
2563,2024-10-28,1585,,3,1
4660,2024-10-28,5657,,4,1
5208,2024-10-28,3870,,3,1
3790,2024-10-28,4662,,5,1
9333,2024-10-28,3143,,5,1
2320,2024-10-28,4510,,4,1
2157,2024-10-28,5773,,4,1
8507,2024-10-28,1316,,4,1
8156,2024-10-28,4385,,1,3
4657,2024-10-28,2673,,3,1
3989,2024-10-28,2602,,1,3
46,2024-10-28,4015,,3,1
3297,2024-10-28,5509,,3,1
9874,2024-10-28,5300,,3,1
351,2024-10-28,5660,,1,3
10067,2024-10-28,4015,,4,1
5028,2024-10-28,1661,,5,1
5660,2024-10-28,454,,4,1
7252,2024-10-28,2449,,3,3
4259,2024-10-28,4015,,5,1
679,2024-10-28,5729,,4,1
1199,2024-10-28,866,,3,1
1603,2024-10-28,2831,,1,1
10175,2024-10-28,2522,,3,1
5973,2024-10-28,5051,,3,1
620,2024-10-28,3197,,4,1
1972,2024-10-28,4798,,4,1
7641,2024-10-28,3725,,4,1
2264,2024-10-28,2654,,1,3
5177,2024-10-28,4579,,5,1
227,2024-10-28,2478,,4,1
10062,2024-10-28,3337,,5,1
4479,2024-10-28,4511,,4,1
8114,2024-10-28,2269,,3,1
9921,2024-10-28,2291,,3,1
99,2024-10-28,3701,,3,1
8683,2024-10-28,751,,3,1
8007,2024-10-28,3701,,3,1
9536,2024-10-28,2225,,4,1
1021,2024-10-28,1365,,1,3
3388,2024-10-28,4673,,4,1
331,2024-10-28,3007,,5,1
482,2024-10-28,3009,,3,1
5524,2024-10-28,6042,,1,3
904,2024-10-28,3470,,1,3
755,2024-10-28,6201,,5,1
9604,2024-10-28,4666,,5,1
2055,2024-10-28,2332,,4,1
1927,2024-10-28,2534,,5,1
8696,2024-10-28,4251,,4,1
10217,2024-10-28,663,,4,1
2688,2024-10-28,3765,,1,3
4719,2024-10-28,3576,,3,1
7825,2024-10-28,5953,,3,1
7385,2024-10-28,1284,,4,1
7108,2024-10-28,5502,,1,3
263,2024-10-28,3649,,3,1
5425,2024-10-28,6211,,1,3
8969,2024-10-28,3528,,3,1
5065,2024-10-28,5730,,1,3
5389,2024-10-28,2810,,4,1
10066,2024-10-28,1680,,1,3
7555,2024-10-28,2631,,3,3
5300,2024-10-28,1424,,3,1
425,2024-10-28,479,,5,1
3717,2024-10-28,795,,3,1
8781,2024-10-28,1996,,5,1
2750,2024-10-28,1760,,3,1
962,2024-10-28,5906,,5,1
4751,2024-10-28,1235,,1,3
289,2024-10-28,217,,1,3
7373,2024-10-28,1653,,5,1
9132,2024-10-28,3107,,1,3
1273,2024-10-28,4330,,4,1
6450,2024-10-28,5144,,4,1
5462,2024-10-28,5245,,4,1
6825,2024-10-28,1506,,4,1
10245,2024-10-28,1443,,5,1
6829,2024-10-28,3851,,4,1
6593,2024-10-28,6189,,3,1
3880,2024-10-28,3672,,1,3
10132,2024-10-28,49,,4,1
8448,2024-10-28,1644,,3,1
3362,2024-10-28,3840,,4,1
7177,2024-10-28,1828,,4,1
2211,2024-10-28,5674,,4,1
29,2024-10-28,3460,,3,1
6385,2024-10-28,3922,,5,1
2109,2024-10-28,3895,,4,1
9821,2024-10-28,2971,,2,3
3965,2024-10-28,4447,,4,1
8386,2024-10-28,5109,,5,1
3695,2024-10-28,3652,,4,1
6553,2024-10-28,3921,,1,3
7263,2024-10-28,3885,,4,1
4278,2024-10-28,4986,,4,1
7717,2024-10-28,5920,,5,1
2792,2024-10-28,3538,,5,1
3351,2024-10-28,3605,,5,1
3885,2024-10-28,2970,,5,1
9606,2024-10-28,3977,,3,3
2214,2024-10-28,2605,,4,1
8711,2024-10-28,697,,1,3
3504,2024-10-28,2732,,5,1
8788,2024-10-28,2343,,4,1
1192,2024-10-28,860,,3,1
2772,2024-10-28,5397,,4,1
8500,2024-10-28,1047,,1,3
3008,2024-10-28,700,,3,3
1061,2024-10-28,2970,,4,1
1262,2024-10-28,4986,,5,1
7435,2024-10-28,3134,,5,1
1987,2024-10-28,759,,4,1
8383,2024-10-28,3120,,3,1
8853,2024-10-28,2808,,3,1
4508,2024-10-28,2496,,1,3
4108,2024-10-28,499,,5,1
4060,2024-10-28,5319,,3,1
472,2024-10-28,1273,,3,1
1148,2024-10-28,5319,,3,3
6011,2024-10-28,3517,,3,1
1765,2024-10-28,4783,,3,1
9029,2024-10-28,5096,,3,1
2026,2024-10-28,1705,,1,3
3099,2024-10-28,19,,3,1
10274,2024-10-28,4578,,1,3
6335,2024-10-28,3105,,5,1
1264,2024-10-28,5588,,1,3
70,2024-10-28,2297,,3,1
1797,2024-10-28,2728,,5,1
7121,2024-10-28,5859,,4,1
1474,2024-10-28,5516,,1,3
1121,2024-10-28,3885,,4,1
9219,2024-10-28,1831,,3,1
3800,2024-10-28,4392,,4,1
7150,2024-10-28,3322,,1,3
10319,2024-10-28,1158,,3,1
7847,2024-10-28,3402,,5,1
5128,2024-10-28,554,,4,1
9399,2024-10-28,917,,3,1
8605,2024-10-28,4392,,5,1
7870,2024-10-28,1542,,3,1
9321,2024-10-28,6075,,4,1
1144,2024-10-28,900,,4,1
2234,2024-10-28,2164,,5,1
5617,2024-10-28,5836,,3,1
4526,2024-10-28,3477,,5,1
4025,2024-10-28,4619,,1,3
1087,2024-10-28,5046,,3,1
7664,2024-10-28,5419,,4,1
4,2024-10-28,4394,,4,1
9693,2024-10-28,2926,,3,1
7279,2024-10-28,3137,,1,3
3828,2024-10-28,3590,,1,3
1562,2024-10-28,289,,5,1
390,2024-10-28,220,,1,3
2677,2024-10-28,324,,3,1
1753,2024-10-28,5537,,4,1
6575,2024-10-28,4219,,5,1
9822,2024-10-28,2311,,4,1
2443,2024-10-28,4246,,4,1
6841,2024-10-28,3007,,3,1
10168,2024-10-28,3517,,4,1
5333,2024-10-28,3885,,4,1
9238,2024-10-28,3007,,3,1
6180,2024-10-28,2306,,4,1
2991,2024-10-28,3232,,5,1
7450,2024-10-28,3116,,3,3
4276,2024-10-28,1234,2968,3,1
2549,2024-10-28,4656,,1,3
8824,2024-10-28,1049,,3,1
4170,2024-10-28,3638,,4,1
7211,2024-10-28,3638,,3,1
4150,2024-10-28,6047,,3,1
3715,2024-10-28,5888,,4,1
3290,2024-10-28,2311,,4,1
10316,2024-10-28,643,,1,3
3664,2024-10-28,2617,,4,1
1294,2024-10-28,3153,,1,3
3937,2024-10-28,6085,,5,1
2350,2024-10-28,5677,,5,1
505,2024-10-28,766,,3,1
6249,2024-10-28,4535,,5,1
8088,2024-10-28,2634,,4,1
6372,2024-10-28,2107,,3,1
8110,2024-10-28,4514,,5,1
7002,2024-10-28,1261,,3,1
7214,2024-10-28,1261,,3,3
5657,2024-10-28,1261,,3,3
5654,2024-10-28,766,,1,3
8896,2024-10-28,4909,,3,1
2105,2024-10-28,1261,,3,1
10030,2024-10-28,1261,,3,1
9304,2024-10-28,2161,,5,1
3893,2024-10-28,1261,,3,1
5015,2024-10-28,720,,4,1
8434,2024-10-28,633,,5,1
1444,2024-10-28,200,,3,1
268,2024-10-28,6034,,5,1
3435,2024-10-28,1823,,1,5
5168,2024-10-28,4551,,5,1
3413,2024-10-28,1823,,1,5
9733,2024-10-28,281,,1,5
9429,2024-10-28,4881,,5,1
8378,2024-10-28,654,,4,1
945,2024-10-28,2052,,4,1
3433,2024-10-28,6191,,3,1
4759,2024-10-28,526,,1,3
1750,2024-10-28,4596,,1,5
1572,2024-10-28,1700,,3,4
1355,2024-10-28,4866,,3,1
122,2024-10-28,3176,,1,5
8875,2024-10-28,3068,,3,1
3583,2024-10-28,4611,,1,3
6123,2024-10-28,6,,4,1
1853,2024-10-28,2092,,3,3
19,2024-10-28,4739,,3,1
1363,2024-10-28,2797,,5,1
5742,2024-10-28,2794,,1,3
8360,2024-10-28,1564,,5,1
6678,2024-10-28,3885,,3,1
5860,2024-10-28,2670,,3,1
4748,2024-10-28,3691,,3,1
6454,2024-10-28,725,,4,1
2478,2024-10-28,725,,4,1
5719,2024-10-28,4462,,3,1
6956,2024-10-28,5115,,1,3
2298,2024-10-28,2343,,3,1
2537,2024-10-28,1290,,3,1
4094,2024-10-28,3645,,4,1
1771,2024-10-28,2782,,1,5
3649,2024-10-28,5397,,4,1
5086,2024-10-28,829,,1,3
6118,2024-10-28,4897,,1,3
1792,2024-10-28,3645,,3,1
8519,2024-10-28,2057,,4,1
4381,2024-10-28,3655,,4,1
1939,2024-10-28,5674,,3,1
2511,2024-10-28,2790,,3,1
6464,2024-10-28,2668,,4,1
8534,2024-10-28,5828,,3,1
2148,2024-10-28,543,,4,1
38,2024-10-28,641,,3,1
2435,2024-10-28,3429,,3,1
1918,2024-10-28,3935,,3,1
5592,2024-10-28,5386,,3,1
6404,2024-10-28,2115,,3,1
528,2024-10-28,3460,3460,3,1
648,2024-10-28,2830,,3,3
7865,2024-10-28,5652,,4,1
2558,2024-10-28,2830,,3,1
7098,2024-10-28,4231,4231,3,3
6476,2024-10-28,4114,,3,1
723,2024-10-28,455,,3,1
2306,2024-10-28,1355,,5,1
7152,2024-10-28,1946,,4,1
4533,2024-10-28,4149,,4,1
9137,2024-10-28,5037,,1,3
2275,2024-10-28,4890,,3,1
10281,2024-10-28,2382,,3,1
804,2024-10-28,5336,,3,3
5131,2024-10-28,6000,,3,1
10104,2024-10-28,4743,,5,1
1028,2024-10-28,3905,,3,3
9988,2024-10-28,4743,,1,5
6812,2024-10-28,1920,,3,3
487,2024-10-28,2618,6058,5,1
5512,2024-10-28,4743,,1,4
9684,2024-10-28,3462,,1,5
5564,2024-10-28,2887,,3,1
882,2024-10-28,3417,2459,3,3
4250,2024-10-28,3718,,1,5
199,2024-10-28,4570,,3,1
3400,2024-10-28,3318,,3,1
8032,2024-10-28,4101,,3,3
279,2024-10-28,2143,2143,3,1
10306,2024-10-28,4057,,1,3
2328,2024-10-28,768,,4,1
8882,2024-10-28,3421,,3,1
8205,2024-10-28,2078,3621,1,5
3948,2024-10-28,5720,5720,3,1
8556,2024-10-28,6035,,3,3
7561,2024-10-28,5720,5720,4,1
5441,2024-10-28,2942,3621,5,1
613,2024-10-28,3573,,3,1
2314,2024-10-28,5811,,1,3
3821,2024-10-28,5923,,3,3
2229,2024-10-28,1416,,3,1
5901,2024-10-28,3821,3821,3,3
575,2024-10-28,4949,,4,1
452,2024-10-28,4308,,3,1
5850,2024-10-28,2512,,4,1
137,2024-10-28,4198,,3,1
2896,2024-10-29,1588,,1,3
1166,2024-10-29,3039,,4,1
9730,2024-10-29,4592,,3,1
2384,2024-10-29,4664,,4,1
6015,2024-10-29,3539,,3,1
3275,2024-10-29,2328,,4,1
8797,2024-10-29,4549,,4,1
8334,2024-10-29,3168,,1,3
9843,2024-10-29,1699,,4,1
8079,2024-10-29,3822,,5,1
7924,2024-10-29,1475,,5,1
7838,2024-10-29,6193,,3,1
10092,2024-10-29,3483,,3,1
652,2024-10-29,3889,,3,1
10218,2024-10-29,1729,1729,4,1
9993,2024-10-29,1118,,1,3
4883,2024-10-29,5817,,3,1
5114,2024-10-29,586,,3,1
5780,2024-10-29,5395,,3,1
1710,2024-10-29,1953,,1,3
10103,2024-10-29,5376,,4,1
1499,2024-10-29,1603,,5,1
9513,2024-10-29,1534,,5,1
9603,2024-10-29,1758,,3,1
3808,2024-10-29,5359,,1,4
8944,2024-10-29,399,,5,1
1189,2024-10-29,3387,,4,1
2271,2024-10-29,3600,,5,1
517,2024-10-29,4395,,3,1
2142,2024-10-29,1475,,4,1
10301,2024-10-29,1059,,1,3
3570,2024-10-29,5147,,3,1
6568,2024-10-29,2533,,3,1
8543,2024-10-29,72,,3,1
5149,2024-10-29,4724,460,1,3
3103,2024-10-29,2763,,3,1
9841,2024-10-29,1475,,4,1
3762,2024-10-29,1030,,3,1
7423,2024-10-29,1541,,3,1
3999,2024-10-29,1350,3522,3,3
9723,2024-10-29,613,,3,1
6122,2024-10-29,3588,,1,3
4939,2024-10-29,1655,,1,3
1321,2024-10-29,5418,,3,1
8346,2024-10-29,2651,,3,1
5237,2024-10-29,5797,,1,3
8764,2024-10-29,2960,,4,1
3323,2024-10-29,5717,,3,4
3515,2024-10-29,5634,,3,1
5535,2024-10-29,1541,,3,1
7804,2024-10-29,1284,,4,1
4881,2024-10-29,2364,,4,1
5790,2024-10-29,2837,,5,1
5016,2024-10-29,5903,,3,1
253,2024-10-29,5213,,5,1
2678,2024-10-29,3089,,3,3
1865,2024-10-29,2378,,3,3
1157,2024-10-29,2037,,4,1
5630,2024-10-29,3127,,4,1
2843,2024-10-29,1284,,4,1
1424,2024-10-29,6201,,4,1
1141,2024-10-29,4832,,3,1
7162,2024-10-29,469,,4,1
6139,2024-10-29,469,,4,1
3998,2024-10-29,3474,,1,3
880,2024-10-29,1152,,3,1
8329,2024-10-29,690,,5,1
5305,2024-10-29,3170,,3,1
7286,2024-10-29,469,,4,1
6462,2024-10-29,5566,,4,1
6111,2024-10-29,5239,,3,1
6534,2024-10-29,3266,,4,1
1847,2024-10-29,2407,,1,3
10,2024-10-29,2627,,3,1
10332,2024-10-29,3649,,3,1
9961,2024-10-29,5495,,1,1
120,2024-10-29,5153,,1,3
356,2024-10-29,2692,,3,1
4911,2024-10-29,1230,,4,1
2172,2024-10-29,1454,,4,1
3408,2024-10-29,4010,,4,1
39,2024-10-29,3848,,3,1
7911,2024-10-29,4010,,4,1
430,2024-10-29,2083,,5,1
4652,2024-10-29,4144,,4,1
5562,2024-10-29,5770,,4,1
6817,2024-10-29,5899,,4,1
10247,2024-10-29,302,,1,5
8733,2024-10-29,2983,,4,1
7933,2024-10-29,2586,,4,1
5380,2024-10-29,4010,,3,1
1006,2024-10-29,4296,,1,3
3091,2024-10-29,4701,,4,1
6503,2024-10-29,5899,,4,1
230,2024-10-29,3467,,5,1
1057,2024-10-29,339,,3,1
13,2024-10-29,739,,3,1
6219,2024-10-29,5231,,1,3
7364,2024-10-29,5181,,4,1
3869,2024-10-29,3638,,4,1
2637,2024-10-29,1476,,4,1
7943,2024-10-29,3467,,3,1
2404,2024-10-29,1476,,3,1
7633,2024-10-29,3467,,4,1
3578,2024-10-29,230,,4,1
5837,2024-10-29,2400,,4,1
6707,2024-10-29,2999,,3,1
2912,2024-10-29,2717,,4,1
2076,2024-10-29,674,,1,3
